Amp	Real	Quad	Magnitude	Phase	Overflow
0	68	1110	1112.08	1.50961	0
100	32	891	891.574	1.5349	0
200	-7	671	671.037	1.58123	0
300	-45	449	451.249	1.67069	0
400	-86	230	245.552	1.92861	0
500	-127	9	127.318	3.07084	0
600	-167	-211	269.091	-2.24031	0
700	-207	-431	478.132	-2.01854	0
800	-246	-654	698.736	-1.93057	0
900	-285	-876	921.195	-1.88534	0
1000	-323	-1102	1148.36	-1.85591	0
SourceAmp:	511	MinSinkAmp:	500	MinMagnitude:	127.318

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-86	228	243.68	1.93149	0
410	-90	208	226.636	1.97916	0
420	-94	186	208.403	2.03874	0
430	-98	164	191.05	2.10942	0
440	-102	142	174.837	2.19371	0
450	-107	120	160.776	2.29899	0
460	-111	98	148.071	2.41832	0
470	-115	75	137.295	2.56369	0
480	-119	53	130.269	2.72259	0
490	-123	31	126.846	2.8947	0
500	-127	9	127.318	3.07084	0
510	-131	-14	131.746	-3.03513	0
520	-135	-35	139.463	-2.88792	0
530	-139	-58	150.615	-2.74629	0
540	-143	-79	163.371	-2.63687	0
550	-147	-101	178.354	-2.53959	0
560	-151	-123	194.756	-2.45803	0
570	-155	-145	212.25	-2.38952	0
580	-159	-166	229.863	-2.33466	0
590	-163	-189	249.58	-2.28246	0
600	-167	-211	269.091	-2.24031	0
SourceAmp:	511	MinSinkAmp:	490	MinMagnitude:	126.846

Amp	Real	Quad	Magnitude	Phase	Overflow
480	-119	53	130.269	2.72259	0
481	-119	51	129.468	2.7367	0
482	-120	48	129.244	2.76109	0
483	-120	46	128.515	2.77554	0
484	-120	44	127.812	2.79015	0
485	-121	42	128.082	2.8075	0
486	-121	40	127.44	2.82232	0
487	-122	38	127.781	2.83964	0
488	-122	35	126.921	2.86221	0
489	-123	33	127.35	2.87947	0
490	-123	31	126.846	2.8947	0
491	-123	29	126.372	2.91005	0
492	-124	27	126.905	2.9272	0
493	-124	25	126.495	2.94265	0
494	-125	22	126.921	2.96738	0
495	-125	20	126.59	2.98294	0
496	-126	17	127.142	3.00748	0
497	-126	15	126.89	3.0231	0
498	-126	13	126.669	3.03878	0
499	-127	11	127.475	3.05519	0
500	-127	9	127.318	3.07084	0
SourceAmp:	511	MinSinkAmp:	491	MinMagnitude:	126.372

