Amp	Real	Quad	Magnitude	Phase	Overflow
0	76	1077	1079.68	1.50035	0
100	41	848	848.991	1.52248	0
200	6	617	617.029	1.56107	0
300	-30	386	387.164	1.64836	0
400	-67	156	169.779	1.97646	0
500	-105	-76	129.619	-2.51507	0
600	-142	-306	337.343	-2.00527	0
700	-178	-537	565.732	-1.89087	0
800	-215	-770	799.453	-1.84308	0
900	-250	-1002	1032.72	-1.81531	0
1000	-286	-1237	1269.63	-1.79801	0
SourceAmp:	509	MinSinkAmp:	500	MinMagnitude:	129.619

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-68	153	167.431	1.98902	0
410	-71	132	149.883	2.06429	0
420	-75	109	132.31	2.17347	0
430	-79	86	116.778	2.3138	0
440	-83	62	103.6	2.50002	0
450	-87	39	95.3415	2.72017	0
460	-90	17	91.5915	2.9549	0
470	-94	-7	94.2603	-3.06726	0
480	-98	-30	102.489	-2.84453	0
490	-101	-53	114.061	-2.65834	0
500	-105	-76	129.619	-2.51507	0
510	-108	-99	146.509	-2.39965	0
520	-112	-121	164.879	-2.31759	0
530	-116	-145	185.691	-2.24554	0
540	-120	-168	206.456	-2.19105	0
550	-123	-191	227.178	-2.14293	0
560	-127	-214	248.847	-2.10639	0
570	-131	-237	270.795	-2.07574	0
580	-135	-259	292.072	-2.05129	0
590	-139	-282	314.396	-2.02875	0
600	-142	-306	337.343	-2.00527	0
SourceAmp:	509	MinSinkAmp:	460	MinMagnitude:	91.5915

Amp	Real	Quad	Magnitude	Phase	Overflow
450	-87	39	95.3415	2.72017	0
451	-88	37	95.462	2.74358	0
452	-88	35	94.7048	2.76305	0
453	-88	33	93.984	2.78282	0
454	-89	31	94.2444	2.80642	0
455	-89	28	93.3006	2.83679	0
456	-89	26	92.72	2.85737	0
457	-90	24	93.145	2.88099	0
458	-90	21	92.4175	2.91236	0
459	-90	19	91.9837	2.93354	0
460	-91	17	92.5743	2.95691	0
461	-91	15	92.228	2.97823	0
462	-91	12	91.7878	3.01048	0
463	-92	10	92.5419	3.03332	0
464	-92	7	92.2659	3.06565	0
465	-93	4	93.086	3.09861	0
466	-93	2	93.0215	3.12009	0
467	-93	0	93	3.14159	0
468	-94	-2	94.0213	-3.12032	0
469	-94	-5	94.1329	-3.08845	0
470	-94	-7	94.2603	-3.06726	0
SourceAmp:	509	MinSinkAmp:	462	MinMagnitude:	91.7878

