Amp	Real	Quad	Magnitude	Phase	Overflow
0	201	1066	1084.78	1.38443	0
100	165	841	857.033	1.37706	0
200	128	612	625.242	1.36462	0
300	91	383	393.662	1.33752	0
400	52	155	163.49	1.24711	0
500	14	-73	74.3303	-1.38132	0
600	-26	-300	301.125	-1.65725	0
700	-64	-529	532.857	-1.69119	0
800	-101	-759	765.691	-1.70309	0
900	-139	-989	998.72	-1.71043	0
1000	-174	-1221	1233.34	-1.71235	0
SourceAmp:	479	MinSinkAmp:	500	MinMagnitude:	74.3303

Amp	Real	Quad	Magnitude	Phase	Overflow
400	51	153	161.276	1.24905	0
410	48	132	140.456	1.22203	0
420	44	110	118.474	1.19029	0
430	40	87	95.7549	1.13985	0
440	36	64	73.4302	1.05841	0
450	33	40	51.8556	0.880996	0
460	29	18	34.1321	0.555494	0
470	25	-5	25.4951	-0.197396	0
480	20	-28	34.4093	-0.950547	0
490	17	-51	53.7587	-1.24905	0
500	14	-74	75.3127	-1.38382	0
510	10	-97	97.5141	-1.46807	0
520	6	-119	119.151	-1.52042	0
530	2	-142	142.014	-1.55671	0
540	-2	-164	164.012	-1.58299	0
550	-6	-187	187.096	-1.60287	0
560	-10	-210	210.238	-1.61838	0
570	-14	-233	233.42	-1.63081	0
580	-18	-255	255.635	-1.64127	0
590	-22	-278	278.869	-1.64977	0
600	-26	-301	302.121	-1.65696	0
SourceAmp:	479	MinSinkAmp:	470	MinMagnitude:	25.4951

Amp	Real	Quad	Magnitude	Phase	Overflow
460	29	17	33.6155	0.530216	0
461	28	16	32.249	0.519146	0
462	28	13	30.8707	0.43467	0
463	28	11	30.0832	0.374334	0
464	27	8	28.1603	0.288055	0
465	27	6	27.6586	0.218669	0
466	26	4	26.3059	0.152649	0
467	26	1	26.0192	0.0384426	0
468	25	-1	25.02	-0.0399787	0
469	25	-3	25.1794	-0.119429	0
470	24	-5	24.5153	-0.205395	0
471	24	-8	25.2982	-0.321751	0
472	23	-10	25.0799	-0.410127	0
473	23	-12	25.9422	-0.480887	0
474	23	-14	26.9258	-0.546789	0
475	22	-17	27.8029	-0.657889	0
476	22	-19	29.0689	-0.712358	0
477	21	-21	29.6985	-0.785398	0
478	21	-23	31.1448	-0.830821	0
479	21	-26	33.4215	-0.891383	0
480	20	-28	34.4093	-0.950547	0
SourceAmp:	479	MinSinkAmp:	470	MinMagnitude:	24.5153

