OffsetValue	AccumulatedValue	Overflow
-300	5387
-200	67218
-100	117548
0	153190
100	178197
200	218706
300	271944

-100	117890
-90	122342
-80	126471
-70	130347
-60	134064
-50	137486
-40	140868
-30	144222
-20	147299
-10	150152
0	152712
10	155569
20	157698
30	160178
40	162232
50	164284
60	166548
70	169263
80	171931
90	174866
100	178186

30	160001
31	160246
32	160412
33	160518
34	160640
35	160742
36	160931
37	161367
38	162001
39	162485
40	162819
41	163064
42	163322
43	163570
44	163780
45	163974
46	164149
47	164349
48	164672
49	164909
50	165129
GNDAccumulatedData	161485	MinAccumulatedData	161367	MinDCOffsetValue	37
