OffsetValue	AccumulatedValue	Overflow
-300	-93861
-200	-8590
-100	77189
0	163168
100	249074
200	334680
300	419669

-100	77211
-90	85959
-80	94522
-70	102849
-60	111699
-50	120257
-40	128497
-30	137467
-20	146051
-10	154198
0	163181
10	172156
20	180300
30	188844
40	197775
50	206025
60	214566
70	223417
80	231705
90	240257
100	249034

0	163152
1	164058
2	164963
3	165861
4	166757
5	167679
6	168573
7	169460
8	170322
9	171241
10	172141
11	173014
12	173903
13	174797
14	175722
15	176623
16	176890
17	177730
18	178579
19	179453
20	180282
GNDAccumulatedData	170494	MinAccumulatedData	170322	MinDCOffsetValue	8
