Amp	Real	Quad	Magnitude	Phase	Overflow
0	700	-3157	3233.67	-1.3526	0
100	514	-2739	2786.81	-1.38529	0
200	352	-2077	2106.62	-1.40292	0
300	166	-1385	1394.91	-1.45151	0
400	-16	-688	688.186	-1.59405	0
500	-197	8	197.162	3.10101	0
600	-342	682	762.947	2.03562	0
700	-413	1304	1367.84	1.87752	0
800	-371	1853	1889.78	1.7684	0
900	-278	2368	2384.26	1.68766	0
1000	-159	2875	2879.39	1.62604	0
SourceAmp:	483	MinSinkAmp:	500	MinMagnitude:	197.162

Amp	Real	Quad	Magnitude	Phase	Overflow
400	734	-699	1013.59	-0.760979	0
410	-34	-617	617.936	-1.62585	0
420	-53	-549	551.552	-1.66704	0
430	-72	-479	484.381	-1.71999	0
440	-90	-409	418.785	-1.78739	0
450	-108	-340	356.741	-1.87836	0
460	-125	-271	298.439	-2.00297	0
470	-144	-200	246.447	-2.19482	0
480	-162	-131	208.339	-2.4616	0
490	-179	-62	189.433	-2.80816	0
500	-198	9	198.204	3.09617	0
510	-216	79	229.993	2.79096	0
520	-233	148	276.031	2.5757	0
530	-252	219	333.864	2.42614	0
540	-269	287	393.357	2.32383	0
550	-286	358	458.214	2.24486	0
560	-305	427	524.742	2.19105	0
570	-324	496	592.446	2.14944	0
580	-342	564	659.591	2.1159	0
590	-360	634	729.079	2.08722	0
600	-378	704	799.062	2.06355	0
SourceAmp:	483	MinSinkAmp:	490	MinMagnitude:	189.433

Amp	Real	Quad	Magnitude	Phase	Overflow
480	-161	-130	206.932	-2.46232	0
481	-164	-123	205	-2.49809	0
482	-166	-116	202.514	-2.53168	0
483	-168	-109	200.262	-2.56605	0
484	-170	-103	198.769	-2.59686	0
485	-171	-96	196.105	-2.63004	0
486	-173	-89	194.551	-2.66645	0
487	-175	-82	193.259	-2.7034	0
488	-177	-75	192.234	-2.7408	0
489	-178	-69	190.906	-2.77179	0
490	-180	-61	190.055	-2.81485	0
491	-182	-54	189.842	-2.85316	0
492	-184	-48	190.158	-2.88641	0
493	-185	-41	189.489	-2.9235	0
494	-187	-34	190.066	-2.96174	0
495	-189	-27	190.919	-2.9997	0
496	-191	-19	191.943	-3.04244	0
497	-193	-12	193.373	-3.0795	0
498	-195	-5	195.064	-3.11596	0
499	-197	3	197.023	3.12637	0
500	-198	9	198.204	3.09617	0
SourceAmp:	483	MinSinkAmp:	493	MinMagnitude:	189.489

