Amp	Real	Quad	Magnitude	Phase	Overflow
0	736	-3115	3200.77	-1.33878	0
100	557	-2717	2773.51	-1.36859	0
200	423	-2078	2120.62	-1.36998	0
300	242	-1390	1410.91	-1.39842	0
400	65	-696	699.029	-1.47768	0
500	-110	-4	110.073	-3.10525	0
600	-273	682	734.611	1.95156	0
700	-352	1304	1350.67	1.83445	0
800	-322	1854	1881.75	1.74276	0
900	-236	2361	2372.77	1.67042	0
1000	-122	2863	2865.6	1.61338	0
SourceAmp:	483	MinSinkAmp:	500	MinMagnitude:	110.073

Amp	Real	Quad	Magnitude	Phase	Overflow
400	782	-696	1046.87	-0.727277	0
410	47	-626	627.762	-1.49586	0
420	30	-557	557.807	-1.51699	0
430	11	-489	489.124	-1.54831	0
440	-7	-418	418.059	-1.58754	0
450	-23	-351	351.753	-1.63623	0
460	-41	-281	283.975	-1.71568	0
470	-59	-211	219.094	-1.84345	0
480	-75	-141	159.706	-2.05965	0
490	-93	-73	118.229	-2.4761	0
500	-111	-3	111.041	-3.11457	0
510	-128	66	144.014	2.66552	0
520	-145	135	198.116	2.39189	0
530	-163	207	263.473	2.23783	0
540	-180	275	328.672	2.15036	0
550	-197	344	396.415	2.09088	0
560	-214	415	466.927	2.0469	0
570	-233	483	536.263	2.02027	0
580	-251	550	604.567	1.99893	0
590	-268	619	674.526	1.97939	0
600	-286	690	746.924	1.96373	0
SourceAmp:	483	MinSinkAmp:	500	MinMagnitude:	111.041

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-93	-71	117.004	-2.48954	0
491	-95	-65	115.109	-2.54154	0
492	-97	-59	113.534	-2.59513	0
493	-99	-52	111.826	-2.65795	0
494	-100	-45	109.659	-2.71874	0
495	-102	-38	108.849	-2.78497	0
496	-104	-30	108.24	-2.86075	0
497	-106	-23	108.467	-2.92792	0
498	-108	-16	109.179	-2.99451	0
499	-110	-9	110.368	-3.05996	0
500	-112	-3	112.04	-3.11481	0
501	-113	4	113.071	3.10621	0
502	-115	11	115.525	3.04623	0
503	-117	18	118.377	2.98894	0
504	-119	25	121.598	2.93452	0
505	-121	32	125.16	2.88305	0
506	-122	40	128.39	2.82477	0
507	-124	47	132.608	2.77929	0
508	-126	53	136.693	2.74343	0
509	-128	60	141.365	2.70326	0
510	-129	67	145.362	2.66256	0
SourceAmp:	483	MinSinkAmp:	496	MinMagnitude:	108.24

