Amp	Real	Quad	Magnitude	Phase	Overflow
0	601	-3067	3125.33	-1.37729	0
100	431	-2582	2617.73	-1.4054	0
200	275	-1913	1932.66	-1.42802	0
300	61	-1184	1185.57	-1.51932	0
400	-166	-440	470.272	-1.93156	0
500	-388	302	491.679	2.48019	0
600	-478	973	1084.07	2.02743	0
700	-521	1612	1694.1	1.8834	0
800	-409	2168	2206.24	1.75726	0
900	-280	2708	2722.44	1.67383	0
1000	-125	3243	3245.41	1.60932	0
SourceAmp:	491	MinSinkAmp:	400	MinMagnitude:	470.272

Amp	Real	Quad	Magnitude	Phase	Overflow
300	859	-946	1277.81	-0.83356	0
310	38	-1107	1107.65	-1.53648	0
320	15	-1034	1034.11	-1.55629	0
330	-8	-959	959.033	-1.57914	0
340	-31	-885	885.543	-1.60581	0
350	-53	-811	812.73	-1.63605	0
360	-76	-736	739.914	-1.67369	0
370	-99	-661	668.373	-1.71946	0
380	-120	-589	601.1	-1.77178	0
390	-144	-515	534.753	-1.84344	0
400	-167	-439	469.691	-1.9343	0
410	-190	-365	411.491	-2.05075	0
420	-211	-292	360.257	-2.19653	0
430	-234	-218	319.812	-2.39158	0
440	-257	-142	293.621	-2.63681	0
450	-279	-68	287.167	-2.90253	0
460	-301	5	301.042	3.12498	0
470	-323	81	333.002	2.89589	0
480	-345	155	378.22	2.71934	0
490	-367	230	433.115	2.58177	0
500	-390	303	493.871	2.48108	0
SourceAmp:	491	MinSinkAmp:	450	MinMagnitude:	287.167

Amp	Real	Quad	Magnitude	Phase	Overflow
440	-256	-142	292.746	-2.63516	0
441	-259	-135	292.072	-2.6611	0
442	-261	-127	290.259	-2.68873	0
443	-264	-119	289.581	-2.71811	0
444	-265	-113	288.087	-2.73852	0
445	-267	-105	286.904	-2.76691	0
446	-270	-98	287.235	-2.79342	0
447	-272	-90	286.503	-2.82205	0
448	-274	-83	286.295	-2.84746	0
449	-277	-75	286.974	-2.87717	0
450	-279	-68	287.167	-2.90253	0
451	-281	-60	287.334	-2.93123	0
452	-283	-54	288.106	-2.95305	0
453	-285	-46	288.688	-2.98157	0
454	-287	-39	289.638	-3.00653	0
455	-290	-31	291.652	-3.0351	0
456	-292	-24	292.985	-3.05959	0
457	-294	-16	294.435	-3.08722	0
458	-296	-9	296.137	-3.1112	0
459	-299	-1	299.002	-3.13825	0
460	-301	5	301.042	3.12498	0
SourceAmp:	491	MinSinkAmp:	448	MinMagnitude:	286.295

