Amp	Real	Quad	Magnitude	Phase	Overflow
0	759	-3016	3110.04	-1.32426	0
100	628	-2552	2628.13	-1.32951	0
200	530	-1927	1998.56	-1.30239	0
300	354	-1227	1277.05	-1.28992	0
400	172	-517	544.861	-1.24963	0
500	-7	193	193.127	1.60705	0
600	-177	897	914.296	1.76562	0
700	-262	1531	1553.26	1.74028	0
800	-242	2094	2107.94	1.68585	0
900	-159	2611	2615.84	1.63162	0
1000	-44	3119	3119.31	1.5849	0
SourceAmp:	501	MinSinkAmp:	500	MinMagnitude:	193.127

Amp	Real	Quad	Magnitude	Phase	Overflow
400	850	-551	1012.97	-0.575134	0
410	153	-445	470.568	-1.23964	0
420	135	-375	398.56	-1.22524	0
430	118	-305	327.031	-1.20165	0
440	100	-233	253.553	-1.16539	0
450	82	-163	182.464	-1.1047	0
460	65	-91	111.83	-0.950547	0
470	46	-19	49.7695	-0.3917	0
480	27	51	57.7062	1.0839	0
490	9	122	122.332	1.49716	0
500	-7	193	193.127	1.60705	0
510	-25	265	266.177	1.66486	0
520	-43	335	337.748	1.69846	0
530	-61	407	411.546	1.71957	0
540	-79	478	484.484	1.73459	0
550	-98	548	556.694	1.74776	0
560	-117	620	630.943	1.75731	0
570	-134	691	703.873	1.76234	0
580	-152	760	775.051	1.76819	0
590	-171	831	848.411	1.77374	0
600	-189	904	923.546	1.7769	0
SourceAmp:	501	MinSinkAmp:	470	MinMagnitude:	49.7695

Amp	Real	Quad	Magnitude	Phase	Overflow
460	65	-90	111.018	-0.945311	0
461	63	-83	104.202	-0.921537	0
462	61	-76	97.4526	-0.894453	0
463	59	-69	90.7855	-0.863365	0
464	56	-60	82.0731	-0.819867	0
465	55	-53	76.3806	-0.766882	0
466	53	-46	70.1783	-0.714809	0
467	51	-39	64.2028	-0.652847	0
468	49	-32	58.5235	-0.578524	0
469	47	-25	53.2353	-0.488852	0
470	45	-18	48.4665	-0.380506	0
471	43	-11	44.3847	-0.250443	0
472	41	-3	41.1096	-0.0730406	0
473	39	3	39.1152	0.0767719	0
474	37	10	38.3275	0.263964	0
475	35	17	38.9102	0.452154	0
476	34	24	41.6173	0.614663	0
477	32	31	44.5533	0.769526	0
478	30	38	48.4149	0.902507	0
479	28	45	53	1.0142	0
480	26	52	58.1378	1.10715	0
SourceAmp:	501	MinSinkAmp:	474	MinMagnitude:	38.3275

