Amp	Real	Quad	Magnitude	Phase	Overflow
0	748	-3087	3176.33	-1.33307	0
100	623	-2636	2708.62	-1.33871	0
200	533	-2027	2095.91	-1.31367	0
300	377	-1360	1411.29	-1.30038	0
400	202	-663	693.089	-1.27506	0
500	28	32	42.5206	0.851966	0
600	-133	719	731.198	1.75371	0
700	-213	1337	1353.86	1.72878	0
800	-211	1907	1918.64	1.68099	0
900	-141	2419	2423.11	1.62902	0
1000	-31	2918	2918.16	1.58142	0
SourceAmp:	493	MinSinkAmp:	500	MinMagnitude:	42.5206

Amp	Real	Quad	Magnitude	Phase	Overflow
400	823	-672	1062.5	-0.684736	0
410	185	-590	618.324	-1.26695	0
420	168	-522	548.368	-1.25943	0
430	149	-454	477.825	-1.25368	0
440	132	-384	406.054	-1.2397	0
450	114	-317	336.875	-1.22558	0
460	97	-249	267.226	-1.19932	0
470	80	-178	195.151	-1.14841	0
480	64	-108	125.539	-1.03584	0
490	47	-36	59.203	-0.653636	0
500	27	33	42.638	0.885067	0
510	11	103	103.586	1.4644	0
520	-6	171	171.105	1.60587	0
530	-23	241	242.095	1.66594	0
540	-41	309	311.708	1.70271	0
550	-58	377	381.435	1.72345	0
560	-74	446	452.097	1.73522	0
570	-92	517	525.122	1.7469	0
580	-110	585	595.252	1.75666	0
590	-127	656	668.18	1.76203	0
600	-145	727	741.319	1.76766	0
SourceAmp:	493	MinSinkAmp:	500	MinMagnitude:	42.638

Amp	Real	Quad	Magnitude	Phase	Overflow
490	46	-34	57.2014	-0.636508	0
491	45	-28	53	-0.556599	0
492	43	-22	48.3011	-0.472907	0
493	41	-15	43.6578	-0.350728	0
494	39	-8	39.8121	-0.202322	0
495	37	-1	37.0135	-0.0270204	0
496	34	6	34.5254	0.174672	0
497	32	13	34.5398	0.385883	0
498	30	20	36.0555	0.588003	0
499	28	27	38.8973	0.767218	0
500	27	33	42.638	0.885067	0
501	25	40	47.1699	1.0122	0
502	23	47	52.3259	1.1157	0
503	22	54	58.3095	1.18392	0
504	20	60	63.2456	1.24905	0
505	18	68	70.342	1.31203	0
506	17	76	77.8781	1.35073	0
507	15	82	83.3607	1.38987	0
508	14	88	89.1067	1.41303	0
509	12	95	95.7549	1.44515	0
510	11	103	103.586	1.4644	0
SourceAmp:	493	MinSinkAmp:	496	MinMagnitude:	34.5254

