Amp	Real	Quad	Magnitude	Phase	Overflow
0	767	-3050	3144.96	-1.32443	0
100	625	-2602	2676.01	-1.33506	0
200	522	-1972	2039.92	-1.31203	0
300	352	-1275	1322.7	-1.30143	0
400	184	-573	601.818	-1.26008	0
500	18	127	128.269	1.43	0
600	-146	828	840.773	1.74533	0
700	-238	1468	1487.17	1.73152	0
800	-228	2033	2045.75	1.68248	0
900	-150	2541	2545.42	1.62976	0
1000	-39	3043	3043.25	1.58361	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	128.269

Amp	Real	Quad	Magnitude	Phase	Overflow
400	869	-611	1062.3	-0.612808	0
410	166	-500	526.836	-1.25025	0
420	149	-432	456.974	-1.23867	0
430	133	-363	386.598	-1.21959	0
440	117	-290	312.712	-1.18732	0
450	100	-221	242.572	-1.14587	0
460	85	-152	174.152	-1.06091	0
470	68	-82	106.527	-0.878462	0
480	50	-7	50.4876	-0.139096	0
490	33	61	69.3542	1.0749	0
500	18	129	130.25	1.43216	0
510	2	201	201.01	1.56085	0
520	-15	271	271.415	1.62609	0
530	-31	341	342.406	1.66146	0
540	-48	410	412.8	1.68734	0
550	-64	481	485.239	1.70308	0
560	-82	550	556.079	1.7188	0
570	-99	621	628.842	1.72889	0
580	-115	690	699.518	1.73595	0
590	-132	759	770.393	1.74299	0
600	-149	832	845.237	1.748	0
SourceAmp:	500	MinSinkAmp:	480	MinMagnitude:	50.4876

Amp	Real	Quad	Magnitude	Phase	Overflow
470	68	-80	104.995	-0.866302	0
471	66	-74	99.1564	-0.842479	0
472	64	-66	91.9348	-0.800782	0
473	63	-58	85.6329	-0.744099	0
474	61	-51	79.511	-0.696349	0
475	59	-43	73.0068	-0.629803	0
476	58	-37	68.7968	-0.567844	0
477	56	-30	63.5295	-0.491809	0
478	54	-22	58.3095	-0.386876	0
479	52	-15	54.1202	-0.280838	0
480	50	-7	50.4876	-0.139096	0
481	48	0	48	0	0
482	46	8	46.6905	0.172191	0
483	44	14	46.1736	0.308053	0
484	42	20	46.5188	0.444419	0
485	41	27	49.0918	0.582353	0
486	39	33	51.0882	0.702257	0
487	37	40	54.4885	0.82434	0
488	36	47	59.203	0.91716	0
489	34	54	63.8122	1.00887	0
490	33	61	69.3542	1.0749	0
SourceAmp:	500	MinSinkAmp:	483	MinMagnitude:	46.1736

