Amp	Real	Quad	Magnitude	Phase	Overflow
0	749	-3148	3235.88	-1.33721	0
100	601	-2619	2687.07	-1.34522	0
200	419	-1918	1963.23	-1.35572	0
300	195	-1170	1186.14	-1.40565	0
400	-27	-418	418.871	-1.6353	0
500	-244	331	411.214	2.20603	0
600	-376	1023	1089.91	1.92302	0
700	-426	1663	1716.7	1.82157	0
800	-319	2212	2234.88	1.71402	0
900	-193	2744	2750.78	1.64102	0
1000	-39	3271	3271.23	1.58272	0
SourceAmp:	474	MinSinkAmp:	500	MinMagnitude:	411.214

Amp	Real	Quad	Magnitude	Phase	Overflow
400	779	-486	918.17	-0.557791	0
410	-50	-343	346.625	-1.71555	0
420	-72	-268	277.503	-1.83326	0
430	-94	-193	214.674	-2.02403	0
440	-115	-118	164.77	-2.34332	0
450	-137	-44	143.892	-2.83083	0
460	-158	30	160.823	2.95395	0
470	-181	108	210.772	2.60361	0
480	-203	183	273.309	2.40796	0
490	-224	257	340.918	2.28769	0
500	-245	332	412.612	2.20654	0
510	-267	407	486.763	2.15139	0
520	-290	478	559.092	2.11612	0
530	-312	556	637.558	2.08216	0
540	-333	629	711.709	2.0577	0
550	-356	705	789.785	2.03841	0
560	-378	780	866.766	2.02206	0
570	-399	854	942.612	2.00787	0
580	-421	927	1018.12	1.9971	0
590	-443	1002	1095.56	1.98707	0
600	-462	1076	1170.99	1.97636	0
SourceAmp:	474	MinSinkAmp:	450	MinMagnitude:	143.892

Amp	Real	Quad	Magnitude	Phase	Overflow
440	-107	-120	160.776	-2.29899	0
441	-117	-111	161.276	-2.3825	0
442	-120	-103	158.142	-2.43228	0
443	-122	-95	154.625	-2.47998	0
444	-124	-89	152.634	-2.51906	0
445	-126	-82	150.333	-2.56466	0
446	-128	-74	147.851	-2.61741	0
447	-130	-66	145.794	-2.67181	0
448	-132	-59	144.586	-2.72126	0
449	-135	-51	144.312	-2.78039	0
450	-137	-43	143.59	-2.83746	0
451	-139	-35	143.339	-2.89492	0
452	-141	-30	144.156	-2.93195	0
453	-143	-22	144.682	-2.98894	0
454	-146	-14	146.67	-3.04599	0
455	-148	-6	148.122	-3.10107	0
456	-150	0	150	3.14159	0
457	-152	8	152.21	3.08901	0
458	-154	16	154.829	3.03807	0
459	-156	23	157.686	2.99521	0
460	-158	30	160.823	2.95395	0
SourceAmp:	474	MinSinkAmp:	451	MinMagnitude:	143.339

