Amp	Real	Quad	Magnitude	Phase	Overflow
0	907	-3070	3201.18	-1.28353	0
100	764	-2621	2730.08	-1.28716	0
200	639	-1950	2052.03	-1.25413	0
300	436	-1211	1287.1	-1.22521	0
400	235	-468	523.688	-1.10544	0
500	39	276	278.742	1.43042	0
600	-153	1012	1023.5	1.72085	0
700	-250	1673	1691.58	1.71913	0
800	-201	2234	2243.02	1.66053	0
900	-107	2765	2767.07	1.60948	0
1000	18	3293	3293.05	1.56533	0
SourceAmp:	432	MinSinkAmp:	500	MinMagnitude:	278.742

Amp	Real	Quad	Magnitude	Phase	Overflow
400	996	-520	1123.57	-0.481162	0
410	214	-393	447.487	-1.07216	0
420	195	-319	373.88	-1.02212	0
430	176	-245	301.664	-0.947849	0
440	156	-170	230.729	-0.828317	0
450	136	-96	166.469	-0.614663	0
460	117	-22	119.05	-0.185864	0
470	96	54	110.145	0.512389	0
480	76	128	148.862	1.03499	0
490	58	202	210.162	1.29119	0
500	37	276	278.469	1.43753	0
510	18	350	350.463	1.51941	0
520	-1	423	423.001	1.57316	0
530	-22	500	500.484	1.61477	0
540	-43	572	573.614	1.64583	0
550	-63	647	650.06	1.66786	0
560	-83	722	726.755	1.68525	0
570	-103	795	801.645	1.69964	0
580	-122	867	875.542	1.71059	0
590	-142	942	952.643	1.72041	0
600	-163	1018	1030.97	1.72957	0
SourceAmp:	432	MinSinkAmp:	470	MinMagnitude:	110.145

Amp	Real	Quad	Magnitude	Phase	Overflow
460	119	-22	121.017	-0.18281	0
461	114	-14	114.856	-0.122195	0
462	112	-7	112.219	-0.0624188	0
463	110	1	110.005	0.00909066	0
464	107	10	107.466	0.0931873	0
465	105	18	106.532	0.169778	0
466	103	26	106.231	0.247262	0
467	101	33	106.254	0.315798	0
468	99	39	106.405	0.375271	0
469	97	47	107.787	0.4512	0
470	95	55	109.772	0.524796	0
471	93	62	111.772	0.588003	0
472	91	69	114.202	0.648755	0
473	89	77	117.686	0.713235	0
474	87	84	120.934	0.767856	0
475	85	92	125.256	0.824926	0
476	84	98	129.074	0.86217	0
477	82	105	133.225	0.907778	0
478	80	113	138.452	0.954745	0
479	78	121	143.962	0.998207	0
480	76	128	148.862	1.03499	0
SourceAmp:	432	MinSinkAmp:	466	MinMagnitude:	106.231

