Amp	Real	Quad	Magnitude	Phase	Overflow
0	754	-3102	3192.32	-1.33235	0
100	592	-2694	2758.28	-1.35449	0
200	469	-2058	2110.76	-1.34673	0
300	294	-1368	1399.24	-1.3591	0
400	113	-663	672.561	-1.40198	0
500	-66	38	76.1577	2.61919	0
600	-225	726	760.066	1.87133	0
700	-300	1352	1384.88	1.78915	0
800	-263	1907	1925.05	1.70784	0
900	-172	2421	2427.1	1.64172	0
1000	-51	2928	2928.44	1.58821	0
SourceAmp:	466	MinSinkAmp:	500	MinMagnitude:	76.1577

Amp	Real	Quad	Magnitude	Phase	Overflow
400	815	-662	1049.99	-0.682178	0
410	95	-593	600.561	-1.41194	0
420	75	-522	527.36	-1.42809	0
430	57	-452	455.58	-1.44535	0
440	40	-384	386.078	-1.467	0
450	23	-314	314.841	-1.49768	0
460	4	-243	243.033	-1.55434	0
470	-14	-171	171.572	-1.65249	0
480	-31	-100	104.695	-1.8714	0
490	-48	-31	57.1402	-2.56815	0
500	-67	39	77.5242	2.61445	0
510	-85	109	138.224	2.23311	0
520	-102	179	206.022	2.08874	0
530	-121	250	277.743	2.02156	0
540	-138	318	346.653	1.98023	0
550	-156	389	419.115	1.95219	0
560	-173	461	492.392	1.9298	0
570	-192	529	562.765	1.91896	0
580	-210	595	630.971	1.91009	0
590	-228	668	705.839	1.89972	0
600	-246	739	778.869	1.89214	0
SourceAmp:	466	MinSinkAmp:	490	MinMagnitude:	57.1402

Amp	Real	Quad	Magnitude	Phase	Overflow
480	-31	-100	104.695	-1.8714	0
481	-33	-93	98.6813	-1.91178	0
482	-35	-86	92.8493	-1.9573	0
483	-36	-80	87.7268	-1.99365	0
484	-38	-75	84.0773	-2.03976	0
485	-39	-68	78.3901	-2.09152	0
486	-41	-60	72.6705	-2.17025	0
487	-43	-53	68.2495	-2.2524	0
488	-44	-46	63.6553	-2.33398	0
489	-47	-38	60.4401	-2.46168	0
490	-48	-31	57.1402	-2.56815	0
491	-50	-24	55.4617	-2.69407	0
492	-52	-19	55.3624	-2.79128	0
493	-54	-12	55.3173	-2.92292	0
494	-56	-6	56.3205	-3.03486	0
495	-58	1	58.0086	3.12435	0
496	-60	8	60.531	3.00904	0
497	-62	15	63.7887	2.90422	0
498	-64	23	68.0074	2.79659	0
499	-66	32	73.3485	2.69014	0
500	-68	38	77.8974	2.632	0
SourceAmp:	466	MinSinkAmp:	493	MinMagnitude:	55.3173

