Amp	Real	Quad	Magnitude	Phase	Overflow
0	797	-3024	3127.26	-1.3131	0
100	689	-2553	2644.34	-1.3072	0
200	602	-1931	2022.66	-1.26859	0
300	456	-1249	1329.64	-1.22074	0
400	295	-548	622.358	-1.07696	0
500	137	151	203.887	0.833971	0
600	-23	850	850.311	1.59785	0
700	-117	1492	1496.58	1.64905	0
800	-124	2069	2072.71	1.63066	0
900	-65	2587	2587.82	1.59592	0
1000	41	3086	3086.27	1.55751	0
SourceAmp:	496	MinSinkAmp:	500	MinMagnitude:	203.887

Amp	Real	Quad	Magnitude	Phase	Overflow
400	898	-593	1076.13	-0.583621	0
410	278	-477	552.099	-1.04311	0
420	262	-409	485.721	-1.00107	0
430	246	-339	418.852	-0.943053	0
440	230	-268	353.163	-0.861556	0
450	215	-199	292.961	-0.74677	0
460	199	-129	237.154	-0.575138	0
470	183	-59	192.276	-0.311882	0
480	167	13	167.505	0.0776876	0
490	151	83	172.308	0.502589	0
500	136	152	203.961	0.840897	0
510	120	222	252.357	1.07524	0
520	103	292	309.634	1.23168	0
530	88	363	373.514	1.33296	0
540	73	432	438.124	1.4034	0
550	57	502	505.226	1.45773	0
560	39	572	573.328	1.50272	0
570	23	642	642.412	1.53499	0
580	8	710	710.045	1.55953	0
590	-9	780	780.052	1.58233	0
600	-25	852	852.367	1.60013	0
SourceAmp:	496	MinSinkAmp:	480	MinMagnitude:	167.505

Amp	Real	Quad	Magnitude	Phase	Overflow
470	182	-57	190.717	-0.30351	0
471	181	-51	188.048	-0.274647	0
472	179	-44	184.329	-0.241031	0
473	177	-36	180.624	-0.200653	0
474	176	-29	178.373	-0.163305	0
475	174	-22	175.385	-0.125769	0
476	173	-16	173.738	-0.0922232	0
477	171	-9	171.237	-0.0525831	0
478	170	-2	170.012	-0.0117642	0
479	168	5	168.074	0.0297531	0
480	166	13	166.508	0.0781537	0
481	165	20	166.208	0.120624	0
482	163	27	165.221	0.164154	0
483	161	34	164.551	0.208122	0
484	160	40	164.924	0.244979	0
485	159	47	165.801	0.287413	0
486	157	54	166.027	0.331274	0
487	155	61	166.571	0.374932	0
488	154	69	168.751	0.421233	0
489	152	76	169.941	0.463648	0
490	150	83	171.432	0.505399	0
SourceAmp:	496	MinSinkAmp:	483	MinMagnitude:	164.551

