OffsetValue	AccumulatedValue	Overflow
-300	-3147
-200	-3145
-100	-3125
0	-3135
100	-3126
200	-3142
300	-3143

100	-3144
110	-3153
120	-3176
130	-3152
140	-3151
150	-3150
160	-3168
170	-3149
180	-3159
190	-3144
200	-3162
210	-3161
220	-3189
230	-3174
240	-3170
250	-3160
260	-3169
270	-3155
280	-3156
290	-3150
300	-3184

90	-3172
91	-3166
92	-3160
93	-3155
94	-3154
95	-3171
96	-3146
97	-3147
98	-3153
99	-3156
100	-3144
101	-3144
102	-3139
103	-3136
104	-3163
105	-3145
106	-3152
107	-3147
108	-3150
109	-3134
110	-3158
GNDAccumulatedData	-3141	MinAccumulatedData	-3139	MinDCOffsetValue	102
