OffsetValue	AccumulatedValue	Overflow
-300	-153490
-200	-58756
-100	39023
0	137056
100	234608
200	328578
300	418376

-100	39021
-90	49014
-80	58803
-70	68310
-60	78333
-50	88138
-40	97602
-30	107734
-20	117497
-10	126918
0	137006
10	147186
20	156605
30	166300
40	176364
50	185885
60	195561
70	205586
80	215026
90	224650
100	234603

10	147122
11	148169
12	149172
13	150190
14	151234
15	152200
16	152673
17	153631
18	154605
19	155593
20	156539
21	157528
22	158460
23	159453
24	160431
25	161416
26	162405
27	163336
28	164349
29	165333
30	166301
GNDAccumulatedData	155181	MinAccumulatedData	155593	MinDCOffsetValue	19
