Amp	Real	Quad	Magnitude	Phase	Overflow
0	2131	3723	4289.74	1.05093	0
100	1712	3715	4090.5	1.13897	0
200	1318	2970	3249.31	1.15313	0
300	943	2232	2423.03	1.17105	0
400	594	1491	1604.97	1.19168	0
500	299	756	812.98	1.19417	0
600	48	-6	48.3735	-0.124355	0
700	-232	-807	839.686	-1.85073	0
800	-707	-1431	1596.12	-2.02968	0
900	-1211	-2052	2382.69	-2.10395	0
1000	-1720	-2645	3155.06	-2.14737	0
SourceAmp:	559	MinSinkAmp:	600	MinMagnitude:	48.3735

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-410	1029	1107.67	1.94996	0
510	275	678	731.648	1.18547	0
520	252	601	651.694	1.17376	0
530	233	514	564.345	1.1452	0
540	218	424	476.76	1.09589	0
550	203	331	388.291	1.02066	0
560	187	237	301.891	0.902781	0
570	174	144	225.858	0.691337	0
580	159	53	167.601	0.321751	0
590	144	-39	149.188	-0.264488	0
600	127	-129	181.025	-0.793211	0
610	108	-215	240.601	-1.10529	0
620	88	-299	311.681	-1.28456	0
630	58	-369	373.53	-1.41489	0
640	25	-433	433.721	-1.51312	0
650	-11	-497	497.122	-1.59293	0
660	-49	-559	561.143	-1.65823	0
670	-89	-621	627.345	-1.71314	0
680	-130	-684	696.244	-1.75861	0
690	-173	-747	766.771	-1.79838	0
700	-216	-809	837.339	-1.83171	0
SourceAmp:	559	MinSinkAmp:	590	MinMagnitude:	149.188

Amp	Real	Quad	Magnitude	Phase	Overflow
580	22	192	193.256	1.45671	0
581	154	50	161.914	0.313938	0
582	153	41	158.398	0.261822	0
583	151	32	154.353	0.208831	0
584	149	23	150.765	0.153154	0
585	147	14	147.665	0.0949517	0
586	146	5	146.086	0.0342332	0
587	144	-4	144.056	-0.0277706	0
588	142	-11	142.425	-0.0773104	0
589	140	-20	141.421	-0.141897	0
590	138	-28	140.812	-0.200181	0
591	137	-37	141.908	-0.26378	0
592	135	-47	142.948	-0.335024	0
593	133	-55	143.924	-0.392119	0
594	131	-63	145.362	-0.448264	0
595	129	-73	148.223	-0.514962	0
596	127	-80	150.097	-0.56213	0
597	125	-90	154.029	-0.624023	0
598	123	-97	156.646	-0.667762	0
599	121	-106	160.863	-0.719415	0
600	120	-116	166.901	-0.768451	0
SourceAmp:	559	MinSinkAmp:	590	MinMagnitude:	140.812

