Amp	Real	Quad	Magnitude	Phase	Overflow
0	2147	3845	4403.82	1.06154	0
100	1653	3841	4181.59	1.1644	0
200	1246	3088	3329.9	1.18728	0
300	853	2337	2487.81	1.22082	0
400	482	1586	1657.62	1.27576	0
500	153	845	858.74	1.39167	0
600	-100	90	134.536	2.40878	0
700	-378	-668	767.534	-2.08574	0
800	-836	-1282	1530.5	-2.14865	0
900	-1326	-1891	2309.58	-2.18234	0
1000	-1832	-2471	3076.05	-2.20877	0
SourceAmp:	596	MinSinkAmp:	600	MinMagnitude:	134.536

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-568	1216	1342.12	2.00778	0
510	126	771	781.228	1.4088	0
520	98	699	705.836	1.4315	0
530	70	621	624.933	1.45855	0
540	44	549	550.76	1.49082	0
550	18	474	474.342	1.53284	0
560	-8	401	401.08	1.59074	0
570	-31	305	306.571	1.67209	0
580	-52	228	233.855	1.79503	0
590	-74	145	162.791	2.04269	0
600	-96	60	113.208	2.58299	0
610	-119	-26	121.807	-2.92649	0
620	-142	-106	177.2	-2.50035	0
630	-164	-195	254.796	-2.27006	0
640	-187	-276	333.384	-2.16629	0
650	-211	-357	414.693	-2.1046	0
660	-240	-430	492.443	-2.07987	0
670	-275	-493	564.512	-2.07962	0
680	-313	-555	637.177	-2.0843	0
690	-353	-619	712.58	-2.08907	0
700	-393	-681	786.263	-2.0942	0
SourceAmp:	596	MinSinkAmp:	600	MinMagnitude:	113.208

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-213	279	351.013	2.22284	0
591	-85	146	168.941	2.09802	0
592	-86	135	160.066	2.138	0
593	-89	126	154.263	2.18577	0
594	-91	118	149.013	2.22772	0
595	-93	109	143.283	2.27715	0
596	-97	97	137.179	2.35619	0
597	-100	88	133.207	2.41994	0
598	-101	88	133.959	2.42487	0
599	-102	78	128.406	2.48875	0
600	-104	70	125.363	2.54917	0
601	-107	62	123.665	2.61643	0
602	-109	55	122.09	2.67428	0
603	-112	46	121.078	2.75188	0
604	-114	40	120.814	2.80414	0
605	-115	29	118.6	2.89457	0
606	-118	21	119.854	2.96547	0
607	-120	10	120.416	3.05845	0
608	-123	1	123.004	3.13346	0
609	-126	-8	126.254	-3.07819	0
610	-128	-16	128.996	-3.01724	0
SourceAmp:	596	MinSinkAmp:	605	MinMagnitude:	118.6

