Amp	Real	Quad	Magnitude	Phase	Overflow
0	2090	3687	4238.17	1.0551	0
100	1678	3640	4008.15	1.13884	0
200	1261	2878	3142.13	1.15784	0
300	861	2119	2287.24	1.18485	0
400	487	1361	1445.51	1.22717	0
500	163	608	629.47	1.30886	0
600	-146	-99	176.4	-2.54573	0
700	-431	-904	1001.49	-2.01569	0
800	-914	-1537	1788.23	-2.10728	0
900	-1430	-2168	2597.14	-2.15389	0
1000	-1949	-2777	3392.69	-2.18275	0
SourceAmp:	587	MinSinkAmp:	600	MinMagnitude:	176.4

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-503	955	1079.37	2.05558	0
510	139	529	546.957	1.31384	0
520	113	452	465.911	1.32582	0
530	90	367	377.874	1.33031	0
540	73	276	285.491	1.31222	0
550	56	180	188.51	1.26918	0
560	39	84	92.6121	1.13613	0
570	23	-11	25.4951	-0.446106	0
580	8	-102	102.313	-1.49253	0
590	-9	-193	193.21	-1.61739	0
600	-30	-275	276.632	-1.67946	0
610	-58	-343	347.869	-1.73831	0
620	-90	-403	412.927	-1.79052	0
630	-125	-466	482.474	-1.83287	0
640	-160	-528	551.71	-1.86503	0
650	-198	-590	622.338	-1.89458	0
660	-238	-653	695.02	-1.9203	0
670	-279	-716	768.438	-1.94236	0
680	-321	-779	842.545	-1.96166	0
690	-366	-844	919.941	-1.97997	0
700	-410	-905	993.542	-1.99617	0
SourceAmp:	587	MinSinkAmp:	570	MinMagnitude:	25.4951

Amp	Real	Quad	Magnitude	Phase	Overflow
560	-87	239	254.342	1.9199	0
561	37	75	83.6301	1.1125	0
562	36	65	74.3034	1.06501	0
563	34	56	65.5134	1.02514	0
564	33	48	58.2495	0.968509	0
565	31	39	49.8197	0.89919	0
566	29	29	41.0122	0.785398	0
567	28	19	33.8378	0.596199	0
568	26	10	27.8568	0.367174	0
569	24	1	24.0208	0.0416426	0
570	23	-8	24.3516	-0.334737	0
571	21	-17	27.0185	-0.680521	0
572	19	-25	31.4006	-0.920926	0
573	18	-33	37.5899	-1.07145	0
574	16	-43	45.8803	-1.21458	0
575	14	-52	53.8516	-1.3078	0
576	13	-59	60.4152	-1.35392	0
577	11	-69	69.8713	-1.41271	0
578	9	-78	78.5175	-1.45592	0
579	7	-87	87.2812	-1.49051	0
580	5	-95	95.1315	-1.51821	0
SourceAmp:	587	MinSinkAmp:	569	MinMagnitude:	24.0208

