Amp	Real	Quad	Magnitude	Phase	Overflow
0	1969	3704	4194.83	1.0822	0
100	1536	3607	3920.43	1.16822	0
200	1127	2840	3055.44	1.19302	0
300	735	2074	2200.39	1.23022	0
400	372	1308	1359.87	1.29371	0
500	71	541	545.639	1.4403	0
600	-197	-240	310.498	-2.25811	0
700	-487	-1035	1143.85	-2.01059	0
800	-967	-1669	1928.9	-2.09592	0
900	-1477	-2300	2733.41	-2.14165	0
1000	-1987	-2902	3517.07	-2.17118	0
SourceAmp:	590	MinSinkAmp:	600	MinMagnitude:	310.498

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-559	868	1032.43	2.14295	0
510	55	448	451.363	1.44864	0
520	37	357	358.912	1.46752	0
530	20	257	257.777	1.49313	0
540	4	165	165.048	1.54656	0
550	-13	68	69.2315	1.75969	0
560	-28	-30	41.0366	-2.32173	0
570	-42	-125	131.867	-1.89494	0
580	-56	-219	226.046	-1.82114	0
590	-71	-313	320.952	-1.79386	0
600	-91	-399	409.246	-1.79503	0
610	-119	-468	482.892	-1.81979	0
620	-149	-531	551.509	-1.84436	0
630	-184	-597	624.712	-1.86977	0
640	-219	-659	694.436	-1.89164	0
650	-257	-722	766.377	-1.91277	0
660	-297	-786	840.241	-1.93207	0
670	-337	-848	912.509	-1.94906	0
680	-380	-911	987.077	-1.96598	0
690	-424	-975	1063.2	-1.981	0
700	-467	-1036	1136.39	-1.99429	0
SourceAmp:	590	MinSinkAmp:	560	MinMagnitude:	41.0366

Amp	Real	Quad	Magnitude	Phase	Overflow
550	-136	223	261.199	2.11844	0
551	-14	58	59.6657	1.80765	0
552	-15	49	51.2445	1.86786	0
553	-17	39	42.5441	1.98186	0
554	-19	30	35.5106	2.13537	0
555	-20	20	28.2843	2.35619	0
556	-21	12	24.1868	2.62245	0
557	-23	3	23.1948	3.01189	0
558	-24	-7	25	-2.8578	0
559	-26	-17	31.0644	-2.56252	0
560	-28	-30	41.0366	-2.32173	0
561	-29	-40	49.4065	-2.1981	0
562	-31	-50	58.8303	-2.12579	0
563	-33	-59	67.6018	-2.08077	0
564	-34	-67	75.1332	-2.0404	0
565	-35	-76	83.672	-2.00237	0
566	-37	-87	94.541	-1.97291	0
567	-39	-96	103.619	-1.95668	0
568	-40	-104	111.427	-1.93797	0
569	-41	-115	122.09	-1.91327	0
570	-43	-124	131.244	-1.90459	0
SourceAmp:	590	MinSinkAmp:	557	MinMagnitude:	23.1948

