OffsetValue	AccumulatedValue	Overflow
-300	-99540
-200	-12096
-100	75404
0	163120
100	251015
200	338728
300	426260

-100	75410
-90	84375
-80	93099
-70	101575
-60	110648
-50	119356
-40	127791
-30	136931
-20	145667
-10	154019
0	163134
10	172284
20	180662
30	189374
40	198531
50	206987
60	215737
70	224828
80	233300
90	241998
100	251022

0	163132
1	164053
2	164946
3	165884
4	166800
5	167741
6	168639
7	169551
8	170428
9	171332
10	172222
11	173162
12	174110
13	175040
14	175921
15	176826
16	177104
17	178011
18	178852
19	179722
20	180629
GNDAccumulatedData	171249	MinAccumulatedData	171332	MinDCOffsetValue	9
