Amp	Real	Quad	Magnitude	Phase	Overflow
0	306	-229	382.2	-0.642455	0
100	663	-171	684.697	-0.252417	0
200	1285	-305	1320.7	-0.233042	0
300	1842	-283	1863.61	-0.152445	0
400	2373	-157	2378.19	-0.0660647	0
500	2906	4	2906	0.00137646	0
600	3443	172	3447.29	0.0499149	0
700	3988	334	4001.96	0.0835563	0
800	4614	369	4628.73	0.0798041	0
900	5300	306	5308.83	0.0576718	0
1000	6047	199	6050.27	0.032897	0
SourceAmp:	1	MinSinkAmp:	0	MinMagnitude:	382.2

Amp	Real	Quad	Magnitude	Phase	Overflow
0	159	-79	177.544	-0.461129	0
10	78	-18	80.05	-0.226799	0
20	142	-36	146.492	-0.24829	0
30	205	-53	211.74	-0.252997	0
40	270	-70	278.927	-0.253674	0
50	335	-88	346.365	-0.256883	0
60	398	-104	411.364	-0.255591	0
70	462	-121	477.582	-0.256151	0
80	529	-139	546.957	-0.256951	0
90	593	-156	613.176	-0.257241	0
100	658	-173	680.362	-0.257099	0
110	722	-189	746.328	-0.256028	0
120	788	-205	814.229	-0.254511	0
130	852	-221	880.196	-0.253796	0
140	915	-237	945.195	-0.253447	0
150	980	-253	1012.13	-0.252647	0
160	1045	-269	1079.07	-0.251946	0
170	1107	-284	1142.85	-0.251133	0
180	1170	-298	1207.35	-0.249398	0
190	1231	-312	1269.92	-0.248225	0
200	1292	-325	1332.25	-0.246435	0
SourceAmp:	1	MinSinkAmp:	10	MinMagnitude:	80.05

Amp	Real	Quad	Magnitude	Phase	Overflow
0	74	-44	86.093	-0.536435	0
1	22	-3	22.2036	-0.135528	0
2	29	-5	29.4279	-0.170735	0
3	35	-6	35.5106	-0.169778	0
4	40	-8	40.7922	-0.197396	0
5	47	-10	48.0521	-0.20964	0
6	53	-11	54.1295	-0.204642	0
7	59	-13	60.4152	-0.216874	0
8	66	-15	67.6831	-0.223477	0
9	72	-17	73.9797	-0.231865	0
10	78	-18	80.05	-0.226799	0
11	85	-20	87.3212	-0.231091	0
12	90	-22	92.6499	-0.239743	0
13	96	-23	98.7168	-0.235151	0
14	103	-25	105.991	-0.238114	0
15	109	-27	112.294	-0.242819	0
16	118	-29	121.511	-0.240987	0
17	124	-31	127.816	-0.244979	0
18	130	-32	133.881	-0.241355	0
19	137	-34	141.156	-0.24326	0
20	142	-36	146.492	-0.24829	0
SourceAmp:	1	MinSinkAmp:	1	MinMagnitude:	22.2036

