Amp	Real	Quad	Magnitude	Phase	Overflow
0	233	-280	364.265	-0.876761	0
100	546	-135	562.442	-0.242391	0
200	1174	-276	1206.01	-0.230901	0
300	1738	-273	1759.31	-0.155804	0
400	2274	-213	2283.95	-0.093395	0
500	2794	-54	2794.52	-0.0193247	0
600	3317	114	3318.96	0.0343549	0
700	3847	281	3857.25	0.0729144	0
800	4458	326	4469.9	0.072997	0
900	5102	320	5112.03	0.0626385	0
1000	5833	220	5837.15	0.0376986	0
SourceAmp:	12	MinSinkAmp:	0	MinMagnitude:	364.265

Amp	Real	Quad	Magnitude	Phase	Overflow
0	17	-75	76.9025	-1.3479	0
10	-36	19	40.7063	2.65597	0
20	25	2	25.0799	0.07983	0
30	88	-15	89.2693	-0.168832	0
40	152	-33	155.541	-0.213788	0
50	216	-50	221.712	-0.227475	0
60	279	-67	286.932	-0.235681	0
70	343	-84	353.136	-0.240171	0
80	409	-101	421.286	-0.2421	0
90	474	-119	488.71	-0.245971	0
100	538	-136	554.923	-0.247601	0
110	603	-153	622.108	-0.248487	0
120	668	-169	689.046	-0.247795	0
130	733	-186	756.231	-0.248507	0
140	797	-202	822.2	-0.248223	0
150	862	-218	889.139	-0.247706	0
160	928	-234	957.048	-0.247006	0
170	992	-250	1023.02	-0.246875	0
180	1054	-265	1086.8	-0.246318	0
190	1118	-281	1152.77	-0.246241	0
200	1181	-296	1217.53	-0.245576	0
SourceAmp:	12	MinSinkAmp:	20	MinMagnitude:	25.0799

Amp	Real	Quad	Magnitude	Phase	Overflow
10	8	-14	16.1245	-1.05165	0
11	-30	17	34.4819	2.62604	0
12	-25	16	29.6816	2.57228	0
13	-19	14	23.6008	2.50657	0
14	-12	12	16.9706	2.35619	0
15	-6	11	12.53	2.07014	0
16	1	9	9.05539	1.46014	0
17	7	7	9.89949	0.785398	0
18	14	5	14.8661	0.343024	0
19	20	4	20.3961	0.197396	0
20	25	2	25.0799	0.07983	0
21	31	0	31	0	0
22	37	-1	37.0135	-0.0270204	0
23	44	-3	44.1022	-0.0680765	0
24	50	-5	50.2494	-0.0996687	0
25	57	-6	57.3149	-0.104877	0
26	63	-8	63.5059	-0.126308	0
27	70	-10	70.7107	-0.141897	0
28	75	-12	75.9539	-0.158655	0
29	81	-13	82.0366	-0.159137	0
30	88	-15	89.2693	-0.168832	0
SourceAmp:	12	MinSinkAmp:	16	MinMagnitude:	9.05539

