OffsetValue	AccumulatedValue	Overflow
-300	-97840
-200	-42528
-100	95166
0	158098
100	298969
200	358760
300	492237

-100	57994
-90	105566
-80	77655
-70	124687
-60	98002
-50	144848
-40	117831
-30	165463
-20	137952
-10	185719
0	158122
10	206061
20	178382
30	225569
40	198630
50	246247
60	218745
70	267927
80	238571
90	288980
100	258831

-40	154598
-39	119168
-38	156435
-37	120796
-36	158826
-35	122855
-34	160435
-33	125119
-32	163302
-31	126943
-30	164935
-29	129267
-28	167134
-27	131332
-26	169295
-25	133245
-24	171308
-23	135138
-22	173401
-21	137057
-20	175682
GNDAccumulatedData	165500	MinAccumulatedData	164935	MinDCOffsetValue	-30
