Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1893	750	2036.16	2.76437	0
100	-1184	308	1223.41	2.8871	0
200	-481	41	482.744	3.05656	0
300	164	-216	271.205	-0.921396	0
400	920	-548	1070.84	-0.537216	0
500	1437	-1231	1892.18	-0.70834	0
600	2051	-2016	2875.91	-0.776793	0
700	2627	-2892	3907.02	-0.833377	0
800	3328	-3824	5069.37	-0.854639	0
900	3967	-4737	6178.69	-0.873634	0
1000	4694	-5710	7391.73	-0.882744	0
SourceAmp:	266	MinSinkAmp:	300	MinMagnitude:	271.205

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-874	-360	945.239	-2.75087	0
210	-402	39	403.887	3.04488	0
220	-303	13	303.279	3.09871	0
230	-215	-37	218.16	-2.97117	0
240	-143	-26	145.344	-2.96174	0
250	-51	-10	51.9711	-2.94797	0
260	9	-54	54.7449	-1.40565	0
270	128	-39	133.81	-0.295752	0
280	194	-38	197.687	-0.193427	0
290	284	-99	300.761	-0.33542	0
300	353	-65	358.935	-0.182096	0
310	431	-86	439.496	-0.196949	0
320	487	-151	509.873	-0.300662	0
330	530	-157	552.765	-0.287991	0
340	588	-189	617.629	-0.310998	0
350	661	-257	709.204	-0.370818	0
360	676	-287	734.401	-0.401495	0
370	731	-386	826.654	-0.48583	0
380	772	-426	881.737	-0.504234	0
390	870	-461	984.592	-0.487269	0
400	918	-533	1061.51	-0.52604	0
SourceAmp:	266	MinSinkAmp:	250	MinMagnitude:	51.9711

Amp	Real	Quad	Magnitude	Phase	Overflow
240	-341	-167	379.697	-2.68619	0
241	-121	-16	122.053	-3.01012	0
242	-101	-46	110.982	-2.71422	0
243	-119	-64	135.118	-2.64815	0
244	-99	-38	106.042	-2.7751	0
245	-95	-19	96.8814	-2.9442	0
246	-83	-66	106.042	-2.4698	0
247	-81	-42	91.2414	-2.66324	0
248	-80	-45	91.7878	-2.6292	0
249	-57	-18	59.7746	-2.83571	0
250	-62	-11	62.9682	-2.966	0
251	-32	-4	32.249	-3.01724	0
252	-26	-29	38.9487	-2.3017	0
253	-18	-49	52.2015	-1.92284	0
254	-12	-19	22.4722	-2.13411	0
255	9	-13	15.8114	-0.965252	0
256	15	-20	25	-0.927295	0
257	16	-23	28.0179	-0.962994	0
258	24	-33	40.8044	-0.942	0
259	33	-16	36.6742	-0.451453	0
260	52	-39	65	-0.643501	0
SourceAmp:	266	MinSinkAmp:	255	MinMagnitude:	15.8114

