Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1	-1	1.41421	-2.35619	0
100	-1	-1	1.41421	-2.35619	0
200	-1	-1	1.41421	-2.35619	0
300	-1	-1	1.41421	-2.35619	0
400	-1	-1	1.41421	-2.35619	0
500	-1	-1	1.41421	-2.35619	0
600	-1	-1	1.41421	-2.35619	0
700	-1	-1	1.41421	-2.35619	0
800	0	-1	1	-1.5708	0
900	0	-1	1	-1.5708	0
1000	0	0	0	0	0
SourceAmp:	802	MinSinkAmp:	1000	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
900	0	-1	1	-1.5708	0
910	0	-1	1	-1.5708	0
920	0	-1	1	-1.5708	0
930	0	-1	1	-1.5708	0
940	0	0	0	0	0
950	0	-1	1	-1.5708	0
960	0	-1	1	-1.5708	0
970	0	-1	1	-1.5708	0
980	0	-1	1	-1.5708	0
990	0	-1	1	-1.5708	0
1000	0	-1	1	-1.5708	0
1010	0	0	0	0	0
1020	0	0	0	0	0
1023	0	0	0	0	0
1023	0	0	0	0	0
1023	0	0	0	0	0
1023	0	-1	1	-1.5708	0
1023	0	0	0	0	0
1023	0	-1	1	-1.5708	0
1023	0	-1	1	-1.5708	0
1023	0	0	0	0	0
SourceAmp:	802	MinSinkAmp:	940	MinMagnitude:	0

Amp	Real	Quad	Magnitude	Phase	Overflow
930	0	-1	1	-1.5708	0
931	0	-1	1	-1.5708	0
932	0	0	0	0	0
933	0	-1	1	-1.5708	0
934	0	-1	1	-1.5708	0
935	0	-1	1	-1.5708	0
936	0	-1	1	-1.5708	0
937	0	-1	1	-1.5708	0
938	0	-1	1	-1.5708	0
939	0	0	0	0	0
940	0	0	0	0	0
941	0	0	0	0	0
942	0	0	0	0	0
943	-1	0	1	3.14159	0
944	0	-1	1	-1.5708	0
945	0	-1	1	-1.5708	0
946	0	0	0	0	0
947	0	-1	1	-1.5708	0
948	0	-1	1	-1.5708	0
949	0	0	0	0	0
950	0	0	0	0	0
SourceAmp:	802	MinSinkAmp:	932	MinMagnitude:	0

