Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1207	-1102	1634.4	-2.40164	0
100	-1184	-1079	1601.9	-2.40256	0
200	-929	-814	1235.17	-2.42208	0
300	-607	-497	784.511	-2.4555	0
400	-272	-179	325.615	-2.55955	0
500	68	133	149.375	1.09817	0
600	415	445	608.482	0.820268	0
700	770	757	1079.79	0.776885	0
800	1129	1069	1554.8	0.758107	0
900	1486	1375	2024.55	0.74662	0
1000	1818	1662	2463.2	0.740601	0
SourceAmp:	457	MinSinkAmp:	500	MinMagnitude:	149.375

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-265	-180	320.351	-2.54493	0
410	-233	-148	276.031	-2.5757	0
420	-199	-117	230.846	-2.61009	0
430	-166	-86	186.955	-2.66359	0
440	-133	-55	143.924	-2.74947	0
450	-99	-23	101.637	-2.91332	0
460	-66	7	66.3702	3.03593	0
470	-31	39	49.8197	2.2424	0
480	3	70	70.0643	1.52797	0
490	37	101	107.564	1.21964	0
500	72	133	151.238	1.07462	0
510	105	163	193.892	0.998529	0
520	140	194	239.24	0.945688	0
530	176	226	286.447	0.909141	0
540	210	257	331.887	0.885703	0
550	245	288	378.112	0.865899	0
560	280	320	425.206	0.851966	0
570	314	351	470.953	0.84098	0
580	349	381	516.684	0.829206	0
590	384	413	563.937	0.821769	0
600	420	445	611.903	0.814292	0
SourceAmp:	457	MinSinkAmp:	470	MinMagnitude:	49.8197

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-63	7	63.3877	3.03094	0
461	-60	11	61	2.96027	0
462	-57	14	58.6941	2.90075	0
463	-53	17	55.6597	2.83121	0
464	-49	21	53.3104	2.7367	0
465	-46	24	51.8845	2.66071	0
466	-42	28	50.4777	2.55359	0
467	-39	30	49.2037	2.4859	0
468	-36	33	48.8365	2.39965	0
469	-33	36	48.8365	2.31274	0
470	-29	39	48.6004	2.21018	0
471	-26	42	49.3964	2.1251	0
472	-22	45	50.0899	2.02552	0
473	-19	49	52.5547	1.9407	0
474	-15	52	54.1202	1.85163	0
475	-12	55	56.2939	1.78561	0
476	-9	58	58.6941	1.72474	0
477	-5	61	61.2046	1.65258	0
478	-2	64	64.0312	1.60204	0
479	1	67	67.0075	1.55587	0
480	5	70	70.1783	1.49949	0
SourceAmp:	457	MinSinkAmp:	470	MinMagnitude:	48.6004

