Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1214	-1123	1653.76	-2.39511	0
100	-1193	-1103	1624.76	-2.39537	0
200	-950	-876	1292.24	-2.3967	0
300	-628	-574	850.8	-2.40109	0
400	-297	-267	399.372	-2.40934	0
500	36	36	50.9117	0.785398	0
600	376	341	507.599	0.736622	0
700	721	648	969.404	0.732125	0
800	1068	954	1432.04	0.729078	0
900	1414	1260	1893.94	0.72787	0
1000	1744	1562	2341.23	0.730402	0
SourceAmp:	472	MinSinkAmp:	500	MinMagnitude:	50.9117

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-289	-267	393.459	-2.39574	0
410	-258	-237	350.333	-2.39859	0
420	-225	-206	305.059	-2.40025	0
430	-193	-177	261.874	-2.39941	0
440	-160	-147	217.276	-2.39851	0
450	-126	-115	170.59	-2.40181	0
460	-93	-86	126.669	-2.39528	0
470	-59	-54	79.9812	-2.40041	0
480	-25	-23	33.9706	-2.39784	0
490	7	6	9.21954	0.708626	0
500	41	36	54.5619	0.720554	0
510	76	67	101.316	0.722544	0
520	109	97	145.911	0.727211	0
530	143	128	191.919	0.730104	0
540	177	159	237.929	0.731878	0
550	209	188	281.114	0.732551	0
560	243	219	327.124	0.733497	0
570	277	249	372.465	0.732216	0
580	311	279	417.806	0.731214	0
590	345	310	463.816	0.732014	0
600	380	341	510.569	0.731359	0
SourceAmp:	472	MinSinkAmp:	490	MinMagnitude:	9.21954

Amp	Real	Quad	Magnitude	Phase	Overflow
480	-24	-24	33.9411	-2.35619	0
481	-21	-20	29	-2.38058	0
482	-18	-17	24.7588	-2.38476	0
483	-14	-14	19.799	-2.35619	0
484	-11	-12	16.2788	-2.31274	0
485	-8	-9	12.0416	-2.29744	0
486	-5	-6	7.81025	-2.26553	0
487	-2	-3	3.60555	-2.1588	0
488	1	0	1	0	0
489	4	2	4.47214	0.463648	0
490	7	5	8.60233	0.620249	0
491	11	8	13.6015	0.628796	0
492	13	11	17.0294	0.702257	0
493	16	14	21.2603	0.71883	0
494	20	16	25.6125	0.674741	0
495	24	20	31.241	0.694738	0
496	28	23	36.2353	0.687671	0
497	31	27	41.1096	0.716542	0
498	34	30	45.3431	0.722979	0
499	38	33	50.3289	0.715092	0
500	41	36	54.5619	0.720554	0
SourceAmp:	472	MinSinkAmp:	488	MinMagnitude:	1

