Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1198	-1146	1657.87	-2.37838	0
100	-1184	-1132	1638.07	-2.37864	0
200	-979	-949	1363.47	-2.37175	0
300	-662	-652	929.165	-2.3638	0
400	-336	-348	483.735	-2.33865	0
500	-5	-45	45.2769	-1.68145	0
600	329	257	417.481	0.663144	0
700	669	561	873.088	0.697818	0
800	1012	866	1331.95	0.707812	0
900	1354	1174	1792.09	0.714316	0
1000	1683	1483	2243.16	0.722311	0
SourceAmp:	515	MinSinkAmp:	500	MinMagnitude:	45.2769

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-328	-348	478.213	-2.32662	0
410	-297	-317	434.394	-2.32363	0
420	-266	-287	391.312	-2.31824	0
430	-233	-257	346.898	-2.30725	0
440	-199	-226	301.126	-2.29275	0
450	-168	-197	258.907	-2.27691	0
460	-135	-168	215.52	-2.24771	0
470	-101	-136	169.402	-2.20957	0
480	-69	-107	127.318	-2.14355	0
490	-35	-76	83.672	-2.00237	0
500	-2	-45	45.0444	-1.61521	0
510	30	-15	33.541	-0.463648	0
520	65	14	66.4906	0.212144	0
530	99	45	108.747	0.426627	0
540	132	75	151.819	0.516695	0
550	166	105	196.42	0.563996	0
560	200	136	241.859	0.597177	0
570	233	165	285.507	0.616178	0
580	266	195	329.82	0.632586	0
590	300	226	375.601	0.645631	0
600	334	257	421.432	0.65584	0
SourceAmp:	515	MinSinkAmp:	510	MinMagnitude:	33.541

Amp	Real	Quad	Magnitude	Phase	Overflow
500	1	-46	46.0109	-1.54906	0
501	3	-42	42.107	-1.49949	0
502	7	-39	39.6232	-1.3932	0
503	10	-36	37.3631	-1.29985	0
504	13	-33	35.4683	-1.19553	0
505	17	-30	34.4819	-1.05525	0
506	20	-27	33.6006	-0.933248	0
507	24	-24	33.9411	-0.785398	0
508	26	-21	33.4215	-0.679414	0
509	29	-18	34.1321	-0.555494	0
510	33	-15	36.2491	-0.426627	0
511	36	-12	37.9473	-0.321751	0
512	40	-9	41	-0.221314	0
513	43	-6	43.4166	-0.13864	0
514	46	-3	46.0977	-0.0651252	0
515	50	0	50	0	0
516	53	2	53.0377	0.037718	0
517	56	5	56.2228	0.0890496	0
518	60	8	60.531	0.132552	0
519	64	11	64.9384	0.170212	0
520	67	15	68.6586	0.220249	0
SourceAmp:	515	MinSinkAmp:	508	MinMagnitude:	33.4215

