Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1201	-1122	1643.56	-2.39019	0
100	-1182	-1104	1617.39	-2.3903	0
200	-896	-844	1230.92	-2.38607	0
300	-566	-536	779.52	-2.38341	0
400	-229	-224	320.339	-2.36723	0
500	109	84	137.612	0.656582	0
600	454	394	601.126	0.714761	0
700	804	706	1069.98	0.720588	0
800	1156	1019	1541.01	0.722493	0
900	1502	1331	2006.88	0.725111	0
1000	1825	1638	2452.28	0.731451	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	137.612

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-224	-224	316.784	-2.35619	0
410	-192	-193	272.237	-2.3536	0
420	-160	-163	228.405	-2.34691	0
430	-126	-132	182.483	-2.33294	0
440	-92	-100	135.882	-2.31455	0
450	-59	-69	90.7855	-2.27823	0
460	-25	-39	46.3249	-2.14084	0
470	9	-9	12.7279	-0.785398	0
480	43	23	48.7647	0.491164	0
490	77	53	93.4773	0.602838	0
500	111	84	139.201	0.647811	0
510	145	116	185.691	0.674741	0
520	179	146	230.991	0.684207	0
530	214	177	277.714	0.69105	0
540	247	208	322.913	0.699893	0
550	281	239	368.893	0.704804	0
560	317	271	417.049	0.707326	0
570	352	302	463.797	0.709094	0
580	385	332	508.379	0.711613	0
590	421	363	555.887	0.711553	0
600	456	395	603.292	0.71384	0
SourceAmp:	500	MinSinkAmp:	470	MinMagnitude:	12.7279

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-24	-39	45.793	-2.12245	0
461	-21	-36	41.6773	-2.09887	0
462	-18	-33	37.5899	-2.07014	0
463	-15	-30	33.541	-2.03444	0
464	-11	-27	29.1548	-1.95767	0
465	-8	-24	25.2982	-1.89255	0
466	-4	-21	21.3776	-1.75902	0
467	-1	-18	18.0278	-1.62629	0
468	2	-14	14.1421	-1.4289	0
469	6	-12	13.4164	-1.10715	0
470	9	-8	12.0416	-0.726642	0
471	13	-5	13.9284	-0.367174	0
472	16	-2	16.1245	-0.124355	0
473	20	2	20.0998	0.0996687	0
474	23	5	23.5372	0.214061	0
475	27	8	28.1603	0.288055	0
476	29	11	31.0161	0.362544	0
477	33	14	35.8469	0.401229	0
478	36	17	39.8121	0.441179	0
479	40	20	44.7214	0.463648	0
480	44	23	49.6488	0.481664	0
SourceAmp:	500	MinSinkAmp:	470	MinMagnitude:	12.0416

