Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1212	-1135	1660.47	-2.38899	0
100	-1196	-1120	1638.54	-2.389	0
200	-1011	-942	1381.84	-2.39151	0
300	-699	-646	951.797	-2.39558	0
400	-374	-345	508.823	-2.39651	0
500	-44	-47	64.3817	-2.32324	0
600	288	248	380.063	0.710909	0
700	628	547	832.822	0.716571	0
800	970	847	1287.75	0.717807	0
900	1310	1147	1741.18	0.719154	0
1000	1639	1447	2186.35	0.723262	0
SourceAmp:	474	MinSinkAmp:	500	MinMagnitude:	64.3817

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-365	-346	502.932	-2.38291	0
410	-335	-316	460.523	-2.38537	0
420	-303	-286	416.659	-2.38505	0
430	-271	-256	372.796	-2.38465	0
440	-237	-226	327.483	-2.37995	0
450	-205	-196	283.621	-2.37863	0
460	-172	-168	240.433	-2.36796	0
470	-139	-138	195.87	-2.3598	0
480	-106	-107	150.615	-2.3515	0
490	-72	-77	105.418	-2.32265	0
500	-39	-47	61.0737	-2.26344	0
510	-6	-19	19.9249	-1.87668	0
520	26	11	28.2312	0.400241	0
530	60	40	72.111	0.588003	0
540	93	69	115.802	0.63832	0
550	128	100	162.432	0.663203	0
560	162	131	208.339	0.679988	0
570	193	159	250.06	0.689106	0
580	225	188	293.205	0.696048	0
590	259	217	337.891	0.697391	0
600	293	248	383.866	0.70241	0
SourceAmp:	474	MinSinkAmp:	510	MinMagnitude:	19.9249

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-37	-48	60.6053	-2.2275	0
501	-35	-44	56.2228	-2.24276	0
502	-31	-42	52.2015	-2.20663	0
503	-27	-39	47.4342	-2.17634	0
504	-24	-36	43.2666	-2.1588	0
505	-21	-33	39.1152	-2.13753	0
506	-17	-30	34.4819	-2.08635	0
507	-14	-27	30.4138	-2.04915	0
508	-11	-25	27.313	-1.9853	0
509	-8	-22	23.4094	-1.91957	0
510	-5	-19	19.6469	-1.82812	0
511	-2	-16	16.1245	-1.69515	0
512	1	-13	13.0384	-1.49402	0
513	4	-10	10.7703	-1.19029	0
514	9	-7	11.4018	-0.661043	0
515	12	-4	12.6491	-0.321751	0
516	15	-1	15.0333	-0.0665682	0
517	18	2	18.1108	0.110657	0
518	22	5	22.561	0.223477	0
519	25	8	26.2488	0.309703	0
520	28	11	30.0832	0.374334	0
SourceAmp:	474	MinSinkAmp:	513	MinMagnitude:	10.7703

