Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1223	-1130	1665.12	-2.3957	0
100	-1208	-1115	1643.92	-2.39621	0
200	-1016	-915	1367.29	-2.40845	0
300	-703	-610	930.757	-2.42691	0
400	-377	-304	484.298	-2.46298	0
500	-46	-2	46.0435	-3.09814	0
600	287	298	413.731	0.804199	0
700	628	600	868.553	0.762601	0
800	974	902	1327.51	0.747037	0
900	1319	1203	1785.21	0.739435	0
1000	1656	1501	2235.03	0.73634	0
SourceAmp:	488	MinSinkAmp:	500	MinMagnitude:	46.0435

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-370	-304	478.87	-2.45381	0
410	-339	-273	435.259	-2.46362	0
420	-307	-243	391.533	-2.47204	0
430	-274	-213	347.052	-2.4808	0
440	-241	-182	302.002	-2.49478	0
450	-210	-153	259.825	-2.51195	0
460	-178	-124	216.933	-2.53313	0
470	-144	-92	170.88	-2.57307	0
480	-111	-62	127.142	-2.6322	0
490	-77	-32	83.3847	-2.74772	0
500	-43	-2	43.0465	-3.09511	0
510	-11	27	29.1548	1.95767	0
520	22	57	61.0983	1.20245	0
530	56	89	105.152	1.00917	0
540	88	118	147.201	0.930013	0
550	122	149	192.575	0.884701	0
560	156	180	238.193	0.856706	0
570	188	208	280.371	0.83586	0
580	221	237	324.052	0.820318	0
590	255	267	369.207	0.808383	0
600	290	298	415.817	0.799003	0
SourceAmp:	488	MinSinkAmp:	510	MinMagnitude:	29.1548

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-42	-2	42.0476	-3.09401	0
501	-40	0	40	3.14159	0
502	-37	3	37.1214	3.06069	0
503	-33	6	33.541	2.96174	0
504	-30	9	31.3209	2.85014	0
505	-26	12	28.6356	2.70918	0
506	-23	15	27.4591	2.56369	0
507	-19	18	26.1725	2.38321	0
508	-16	21	26.4008	2.22187	0
509	-13	23	26.4197	2.08525	0
510	-10	26	27.8568	1.93797	0
511	-7	30	30.8058	1.80003	0
512	-3	33	33.1361	1.66146	0
513	0	36	36	1.5708	0
514	3	39	39.1152	1.49402	0
515	6	42	42.4264	1.4289	0
516	10	45	46.0977	1.35213	0
517	14	48	50	1.287	0
518	17	51	53.7587	1.24905	0
519	20	54	57.5847	1.21609	0
520	23	57	61.4654	1.18727	0
SourceAmp:	488	MinSinkAmp:	507	MinMagnitude:	26.1725

