Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1205	-1108	1636.98	-2.39811	0
100	-1189	-1092	1614.37	-2.39869	0
200	-964	-848	1283.9	-2.42012	0
300	-653	-532	842.278	-2.45795	0
400	-327	-216	391.899	-2.55784	0
500	4	96	96.0833	1.52915	0
600	343	406	531.493	0.869313	0
700	690	717	995.082	0.804586	0
800	1042	1028	1463.74	0.778635	0
900	1394	1333	1928.76	0.763033	0
1000	1741	1630	2384.95	0.752482	0
SourceAmp:	498	MinSinkAmp:	500	MinMagnitude:	96.0833

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-320	-216	386.078	-2.54784	0
410	-289	-185	343.141	-2.57218	0
420	-257	-154	299.608	-2.60175	0
430	-226	-123	257.303	-2.64318	0
440	-193	-91	213.378	-2.701	0
450	-159	-60	169.944	-2.78076	0
460	-127	-30	130.495	-2.90962	0
470	-92	2	92.0217	3.11986	0
480	-59	33	67.6018	2.63162	0
490	-25	65	69.6419	1.93797	0
500	8	96	96.3328	1.48766	0
510	42	127	133.765	1.25141	0
520	75	158	174.897	1.12761	0
530	111	191	220.912	1.04435	0
540	143	219	261.553	0.992337	0
550	176	250	305.738	0.957391	0
560	211	282	352.2	0.928431	0
570	245	313	397.485	0.906664	0
580	278	343	441.512	0.889688	0
590	313	375	488.461	0.875272	0
600	347	406	534.083	0.863592	0
SourceAmp:	498	MinSinkAmp:	480	MinMagnitude:	67.6018

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-90	2	90.0222	3.11937	0
471	-87	5	87.1436	3.08418	0
472	-84	9	84.4808	3.03486	0
473	-81	12	81.8841	2.99451	0
474	-78	15	79.4292	2.9516	0
475	-74	18	76.1577	2.90298	0
476	-72	20	74.7262	2.87065	0
477	-68	24	72.111	2.8023	0
478	-65	27	70.3847	2.74789	0
479	-61	30	67.9779	2.68452	0
480	-58	34	67.2309	2.61138	0
481	-54	37	65.4599	2.54088	0
482	-51	40	64.8151	2.47649	0
483	-47	43	63.7024	2.40061	0
484	-45	45	63.6396	2.35619	0
485	-41	49	63.8905	2.26754	0
486	-38	52	64.405	2.20188	0
487	-35	55	65.192	2.13753	0
488	-31	59	66.6483	2.05458	0
489	-28	62	68.0294	1.99499	0
490	-24	65	69.2892	1.9245	0
SourceAmp:	498	MinSinkAmp:	484	MinMagnitude:	63.6396

