Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1196	-1119	1637.86	-2.38944	0
100	-1178	-1101	1612.42	-2.38997	0
200	-900	-853	1240	-2.383	0
300	-569	-547	789.284	-2.37591	0
400	-231	-238	331.67	-2.34127	0
500	107	69	127.318	0.572753	0
600	451	378	588.46	0.697567	0
700	799	688	1054.39	0.710889	0
800	1151	1001	1525.39	0.715808	0
900	1498	1314	1992.64	0.720057	0
1000	1822	1624	2440.71	0.728003	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	127.318

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-227	-238	328.897	-2.33254	0
410	-195	-207	284.384	-2.32635	0
420	-164	-179	242.769	-2.31249	0
430	-130	-147	196.237	-2.2949	0
440	-94	-116	149.305	-2.25181	0
450	-61	-86	105.437	-2.18774	0
460	-28	-55	61.7171	-2.04169	0
470	5	-22	22.561	-1.34732	0
480	40	7	40.6079	0.173246	0
490	74	38	83.1865	0.4744	0
500	107	69	127.318	0.572753	0
510	142	100	173.678	0.613556	0
520	177	131	220.204	0.637143	0
530	210	161	264.615	0.654083	0
540	245	191	310.654	0.662172	0
550	280	222	357.329	0.67037	0
560	314	253	403.243	0.678227	0
570	349	285	450.584	0.684793	0
580	383	315	495.897	0.688283	0
590	416	346	541.084	0.693792	0
600	453	378	589.994	0.695389	0
SourceAmp:	500	MinSinkAmp:	470	MinMagnitude:	22.561

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-25	-55	60.4152	-1.99742	0
461	-23	-52	56.8595	-1.98723	0
462	-19	-48	51.6236	-1.94771	0
463	-16	-45	47.7598	-1.91241	0
464	-12	-41	42.72	-1.85553	0
465	-8	-38	38.833	-1.77829	0
466	-5	-35	35.3553	-1.71269	0
467	-1	-32	32.0156	-1.60204	0
468	1	-29	29.0172	-1.53633	0
469	4	-26	26.3059	-1.41815	0
470	7	-22	23.0868	-1.26274	0
471	10	-20	22.3607	-1.10715	0
472	13	-16	20.6155	-0.88848	0
473	16	-13	20.6155	-0.682317	0
474	19	-11	21.9545	-0.524796	0
475	23	-8	24.3516	-0.334737	0
476	26	-5	26.4764	-0.189988	0
477	29	-2	29.0689	-0.0688565	0
478	33	1	33.0151	0.0302938	0
479	36	4	36.2215	0.110657	0
480	39	7	39.6232	0.177596	0
SourceAmp:	500	MinSinkAmp:	472	MinMagnitude:	20.6155

