Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1193	-1117	1634.3	-2.38908	0
100	-1169	-1095	1601.74	-2.38887	0
200	-908	-850	1243.77	-2.38917	0
300	-585	-542	797.489	-2.39433	0
400	-255	-229	342.733	-2.40986	0
500	78	80	111.732	0.798056	0
600	418	391	572.368	0.752036	0
700	764	703	1038.22	0.743841	0
800	1114	1016	1507.73	0.739421	0
900	1461	1328	1974.36	0.737747	0
1000	1792	1634	2425.12	0.739313	0
SourceAmp:	507	MinSinkAmp:	500	MinMagnitude:	111.732

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-245	-230	336.043	-2.38776	0
410	-214	-199	292.228	-2.3925	0
420	-183	-169	249.098	-2.39595	0
430	-151	-138	204.561	-2.40115	0
440	-118	-106	158.619	-2.40971	0
450	-86	-76	114.769	-2.41784	0
460	-52	-44	68.1175	-2.43934	0
470	-17	-13	21.4009	-2.48875	0
480	15	17	22.6716	0.847817	0
490	49	49	69.2965	0.785398	0
500	83	80	115.278	0.766995	0
510	116	111	160.552	0.763375	0
520	151	143	207.966	0.758194	0
530	184	174	253.243	0.757472	0
540	217	203	297.15	0.752077	0
550	251	234	343.157	0.750361	0
560	285	266	389.847	0.750929	0
570	319	297	435.855	0.749699	0
580	353	328	481.864	0.748704	0
590	386	359	527.14	0.749172	0
600	422	391	575.296	0.747286	0
SourceAmp:	507	MinSinkAmp:	470	MinMagnitude:	21.4009

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-50	-44	66.6033	-2.41994	0
461	-47	-41	62.3699	-2.42427	0
462	-44	-38	58.1378	-2.42924	0
463	-40	-35	53.1507	-2.42276	0
464	-37	-31	48.2701	-2.4442	0
465	-33	-28	43.2782	-2.43798	0
466	-30	-25	39.0512	-2.44685	0
467	-26	-22	34.0588	-2.43934	0
468	-22	-19	29.0689	-2.42924	0
469	-19	-16	24.8395	-2.4417	0
470	-16	-13	20.6155	-2.45928	0
471	-12	-10	15.6205	-2.44685	0
472	-9	-7	11.4018	-2.48055	0
473	-6	-4	7.2111	-2.55359	0
474	-2	-1	2.23607	-2.67795	0
475	1	2	2.23607	1.10715	0
476	4	5	6.40312	0.896055	0
477	6	8	10	0.927295	0
478	10	11	14.8661	0.832981	0
479	13	14	19.105	0.822418	0
480	17	17	24.0416	0.785398	0
SourceAmp:	507	MinSinkAmp:	474	MinMagnitude:	2.23607

