Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1208	-1140	1660.98	-2.38515	0
100	-1191	-1125	1638.32	-2.38468	0
200	-915	-894	1279.24	-2.3678	0
300	-585	-594	833.703	-2.34856	0
400	-248	-287	379.306	-2.28343	0
500	88	17	89.627	0.190831	0
600	432	324	540	0.643501	0
700	779	633	1003.76	0.682365	0
800	1129	944	1471.66	0.696391	0
900	1472	1256	1935.02	0.706384	0
1000	1793	1569	2382.56	0.718869	0
SourceAmp:	495	MinSinkAmp:	500	MinMagnitude:	89.627

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-241	-288	375.533	-2.26758	0
410	-209	-257	331.255	-2.25355	0
420	-177	-227	287.851	-2.23306	0
430	-143	-197	243.43	-2.19869	0
440	-110	-167	199.972	-2.15325	0
450	-76	-136	155.795	-2.08039	0
460	-42	-105	113.088	-1.9513	0
470	-8	-74	74.4312	-1.67849	0
480	26	-44	51.1077	-1.03709	0
490	59	-14	60.6383	-0.232979	0
500	92	16	93.3809	0.172191	0
510	127	47	135.418	0.354449	0
520	162	78	179.8	0.448723	0
530	195	108	222.91	0.505791	0
540	229	138	267.367	0.542344	0
550	264	169	313.46	0.569421	0
560	298	200	358.893	0.591094	0
570	333	231	405.278	0.606481	0
580	367	261	450.344	0.618184	0
590	401	292	496.049	0.629389	0
600	437	324	544.008	0.637986	0
SourceAmp:	495	MinSinkAmp:	480	MinMagnitude:	51.1077

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-6	-75	75.2396	-1.65063	0
471	-3	-71	71.0634	-1.61302	0
472	1	-68	68.0074	-1.55609	0
473	4	-65	65.123	-1.50934	0
474	8	-63	63.5059	-1.44449	0
475	11	-59	60.0167	-1.38647	0
476	14	-57	58.6941	-1.32995	0
477	18	-54	56.921	-1.24905	0
478	21	-51	55.1543	-1.18019	0
479	25	-47	53.2353	-1.08194	0
480	28	-44	52.1536	-1.00407	0
481	32	-41	52.0096	-0.908067	0
482	35	-38	51.6624	-0.826471	0
483	39	-35	52.4023	-0.731397	0
484	42	-33	53.4135	-0.665969	0
485	45	-29	53.535	-0.57246	0
486	48	-26	54.5894	-0.496423	0
487	52	-23	56.8595	-0.416439	0
488	55	-20	58.5235	-0.348771	0
489	58	-17	60.4401	-0.285118	0
490	62	-14	63.561	-0.222082	0
SourceAmp:	495	MinSinkAmp:	482	MinMagnitude:	51.6624

