Amp	Real	Quad	Magnitude	Phase	Overflow
0	-1217	-1136	1664.81	-2.39061	0
100	-1202	-1121	1643.61	-2.39105	0
200	-1025	-927	1382.01	-2.40636	0
300	-723	-620	952.433	-2.43274	0
400	-407	-311	512.221	-2.48911	0
500	-85	-7	85.2877	-3.05943	0
600	242	294	380.789	0.88211	0
700	578	597	830.959	0.801567	0
800	920	900	1287.01	0.77441	0
900	1263	1201	1742.86	0.760241	0
1000	1600	1496	2190.44	0.751819	0
SourceAmp:	470	MinSinkAmp:	500	MinMagnitude:	85.2877

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-400	-311	506.676	-2.48072	0
410	-369	-280	463.207	-2.49248	0
420	-338	-250	420.409	-2.50475	0
430	-306	-220	376.877	-2.51826	0
440	-275	-189	333.685	-2.53946	0
450	-242	-159	289.56	-2.56029	0
460	-210	-129	246.457	-2.59074	0
470	-177	-98	202.319	-2.63593	0
480	-144	-67	158.824	-2.70611	0
490	-113	-38	119.218	-2.81719	0
500	-81	-8	81.3941	-3.04315	0
510	-48	23	53.2259	2.69475	0
520	-16	53	55.3624	1.86398	0
530	17	83	84.7231	1.36877	0
540	49	113	123.167	1.16164	0
550	82	142	163.976	1.04711	0
560	115	172	206.903	0.981453	0
570	148	202	250.416	0.938477	0
580	181	233	295.042	0.910348	0
590	214	264	339.841	0.889622	0
600	248	294	384.63	0.870066	0
SourceAmp:	470	MinSinkAmp:	510	MinMagnitude:	53.2259

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-78	-8	78.4092	-3.03939	0
501	-75	-5	75.1665	-3.07502	0
502	-72	-1	72.0069	-3.1277	0
503	-69	2	69.029	3.11262	0
504	-66	4	66.1211	3.08106	0
505	-63	8	63.5059	3.01528	0
506	-60	11	61	2.96027	0
507	-56	14	57.7235	2.89661	0
508	-53	16	55.3624	2.84841	0
509	-50	19	53.4883	2.77845	0
510	-47	22	51.8941	2.7038	0
511	-43	25	49.7393	2.61497	0
512	-40	28	48.8262	2.53087	0
513	-37	31	48.2701	2.4442	0
514	-34	35	48.7955	2.3417	0
515	-30	37	47.634	2.25209	0
516	-28	40	48.8262	2.18152	0
517	-24	43	49.2443	2.07987	0
518	-22	46	50.9902	2.0169	0
519	-18	50	53.1413	1.91635	0
520	-15	53	55.0818	1.8466	0
SourceAmp:	470	MinSinkAmp:	515	MinMagnitude:	47.634

