OffsetValue	AccumulatedValue	Overflow
-300	-118291
-200	-24430
-100	70313
0	165121
100	259779
200	354231
300	447409

-100	70395
-90	80359
-80	89660
-70	98323
-60	108572
-50	117952
-40	126419
-30	136955
-20	146279
-10	154459
0	165133
10	175803
20	183986
30	193308
40	203815
50	212230
60	221532
70	231778
80	240340
90	249632
100	259584

0	165205
1	166271
2	167360
3	168444
4	169550
5	170635
6	171716
7	172818
8	173811
9	174897
10	175969
11	177055
12	178098
13	179144
14	180246
15	181350
16	180140
17	181061
18	182089
19	182964
20	183847
GNDAccumulatedData	175765	MinAccumulatedData	175969	MinDCOffsetValue	10
