OffsetValue	AccumulatedValue	Overflow
-300	-125736
-200	-30606
-100	65303
0	161428
100	257367
200	352969
300	447431

-100	65439
-90	75581
-80	85012
-70	93751
-60	104171
-50	113648
-40	122208
-30	132857
-20	142369
-10	150603
0	161449
10	172304
20	180514
30	189981
40	200599
50	209111
60	218519
70	228927
80	237573
90	246993
100	257065

0	161494
1	162557
2	163661
3	164762
4	165898
5	167003
6	168135
7	169236
8	170239
9	171337
10	172388
11	173544
12	174614
13	175639
14	176776
15	177884
16	176617
17	177557
18	178555
19	179432
20	180281
GNDAccumulatedData	169873	MinAccumulatedData	170239	MinDCOffsetValue	8
