OffsetValue	AccumulatedValue	Overflow
-300	-115075
-200	-19748
-100	76469
0	172871
100	269007
200	364952
300	459579

-100	76563
-90	86759
-80	96168
-70	105031
-60	115412
-50	124967
-40	133594
-30	144224
-20	153739
-10	162126
0	172916
10	183700
20	192021
30	201527
40	212162
50	220693
60	230138
70	240489
80	249246
90	258645
100	268735

0	172938
1	174003
2	175050
3	176127
4	177256
5	178299
6	179419
7	180517
8	181536
9	182602
10	183630
11	184745
12	185831
13	186896
14	187959
15	189065
16	187903
17	188888
18	189899
19	190734
20	191649
GNDAccumulatedData	181376	MinAccumulatedData	181536	MinDCOffsetValue	8
