OffsetValue	AccumulatedValue	Overflow
-300	-128022
-200	-33248
-100	62210
0	157888
100	253338
200	348571
300	442648

-100	62350
-90	72659
-80	81843
-70	90279
-60	100927
-50	110319
-40	118629
-30	129520
-20	138838
-10	146758
0	157930
10	169079
20	176921
30	186195
40	197068
50	205254
60	214493
70	225045
80	233424
90	242618
100	252824

0	157865
1	159012
2	160184
3	161288
4	162501
5	163590
6	164726
7	165843
8	166705
9	167912
10	168861
11	170008
12	171174
13	172237
14	173342
15	174487
16	172725
17	173645
18	174684
19	175594
20	176514
GNDAccumulatedData	167798	MinAccumulatedData	167912	MinDCOffsetValue	9
