OffsetValue	AccumulatedValue	Overflow
-300	-153017
-200	-57739
-100	38380
0	134671
100	230890
200	326921
300	421727

-100	38381
-90	48585
-80	58016
-70	66777
-60	77183
-50	86737
-40	95297
-30	105977
-20	115496
-10	123816
0	134692
10	145579
20	153883
30	163389
40	174072
50	182506
60	191973
70	202392
80	211115
90	220514
100	230679

0	134672
1	135767
2	136847
3	137978
4	139112
5	140200
6	141299
7	142407
8	143449
9	144582
10	145652
11	146718
12	147766
13	148801
14	149932
15	151030
16	149790
17	150699
18	151704
19	152625
20	153539
GNDAccumulatedData	148396	MinAccumulatedData	148801	MinDCOffsetValue	13
