OffsetValue	AccumulatedValue	Overflow
-300	-127793
-200	-30333
-100	67981
0	166465
100	264909
200	363062
300	459993

-100	68075
-90	78451
-80	88064
-70	97036
-60	107641
-50	117404
-40	126183
-30	137114
-20	146894
-10	155314
0	166420
10	177526
20	185955
30	195662
40	206591
50	215304
60	224979
70	235656
80	244543
90	254221
100	264567

0	166452
1	167566
2	168692
3	169823
4	170999
5	172103
6	173235
7	174429
8	175435
9	176548
10	177622
11	178791
12	179922
13	181031
14	182172
15	183274
16	181983
17	182957
18	183956
19	184893
20	185826
GNDAccumulatedData	178583	MinAccumulatedData	178791	MinDCOffsetValue	11
