Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2356	-234	2367.59	-3.0426	0
100	-2263	-219	2273.57	-3.04512	0
200	-1686	-167	1694.25	-3.04286	0
300	-1071	-109	1076.53	-3.04017	0
400	-453	-50	455.751	-3.03166	0
500	160	7	160.153	0.0437221	0
600	777	62	779.47	0.0796254	0
700	1397	118	1401.97	0.0842667	0
800	2016	174	2023.49	0.0860962	0
900	2632	231	2642.12	0.0875416	0
1000	3251	292	3264.09	0.0895781	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	160.153

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-446	-50	448.794	-3.02995	0
410	-390	-45	392.588	-3.02672	0
420	-329	-39	331.303	-3.0236	0
430	-268	-33	270.024	-3.01908	0
440	-207	-27	208.753	-3.01189	0
450	-145	-21	146.513	-2.99777	0
460	-85	-16	86.4928	-2.95553	0
470	-22	-10	24.1661	-2.71497	0
480	38	-4	38.2099	-0.104877	0
490	101	2	101.02	0.0197994	0
500	161	7	161.152	0.0434509	0
510	224	13	224.377	0.0579707	0
520	283	18	283.572	0.0635187	0
530	345	24	345.834	0.0694533	0
540	406	29	407.034	0.0713075	0
550	468	35	469.307	0.0746474	0
560	530	41	531.583	0.0772047	0
570	592	46	593.784	0.0775469	0
580	652	52	654.07	0.0795861	0
590	715	57	717.268	0.079552	0
600	778	63	780.547	0.0808006	0
SourceAmp:	500	MinSinkAmp:	470	MinMagnitude:	24.1661

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-83	-16	84.5281	-2.95116	0
461	-78	-15	79.4292	-2.9516	0
462	-72	-14	73.3485	-2.94954	0
463	-66	-14	67.4685	-2.93257	0
464	-58	-13	59.439	-2.9211	0
465	-52	-12	53.3667	-2.91479	0
466	-46	-12	47.5395	-2.88641	0
467	-40	-11	41.4849	-2.87323	0
468	-34	-11	35.7351	-2.82869	0
469	-28	-10	29.7321	-2.79857	0
470	-22	-9	23.7697	-2.75327	0
471	-16	-9	18.3576	-2.6292	0
472	-9	-8	12.0416	-2.41495	0
473	-3	-7	7.61577	-1.97569	0
474	3	-7	7.61577	-1.1659	0
475	9	-6	10.8167	-0.588003	0
476	14	-6	15.2315	-0.404892	0
477	20	-5	20.6155	-0.244979	0
478	26	-5	26.4764	-0.189988	0
479	32	-4	32.249	-0.124355	0
480	39	-4	39.2046	-0.102207	0
SourceAmp:	500	MinSinkAmp:	473	MinMagnitude:	7.61577

