Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2384	-236	2395.65	-3.04292	0
100	-2327	-222	2337.57	-3.04648	0
200	-1778	-168	1785.92	-3.04738	0
300	-1185	-110	1190.09	-3.04903	0
400	-587	-52	589.299	-3.05324	0
500	8	5	9.43398	0.558599	0
600	603	60	605.978	0.099176	0
700	1203	114	1208.39	0.094481	0
800	1806	169	1813.89	0.0933053	0
900	2401	224	2411.43	0.0930252	0
1000	3003	280	3016.03	0.0929713	0
SourceAmp:	510	MinSinkAmp:	500	MinMagnitude:	9.43398

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-580	-52	582.326	-3.05218	0
410	-526	-46	528.008	-3.05436	0
420	-467	-41	468.796	-3.05402	0
430	-407	-35	408.502	-3.05581	0
440	-347	-29	348.21	-3.05821	0
450	-287	-23	287.92	-3.06162	0
460	-228	-17	228.633	-3.06717	0
470	-167	-12	167.431	-3.06986	0
480	-110	-6	110.164	-3.0871	0
490	-50	-1	50.01	-3.1216	0
500	9	5	10.2956	0.507099	0
510	68	11	68.884	0.160375	0
520	126	16	127.012	0.126308	0
530	186	21	187.182	0.112427	0
540	244	27	245.489	0.110207	0
550	305	33	306.78	0.107777	0
560	366	38	367.967	0.103454	0
570	425	44	427.272	0.103162	0
580	484	49	486.474	0.100896	0
590	543	54	545.678	0.0991216	0
600	605	60	607.968	0.0988503	0
SourceAmp:	510	MinSinkAmp:	500	MinMagnitude:	10.2956

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-48	-1	48.0104	-3.12076	0
491	-43	0	43	3.14159	0
492	-38	1	38.0132	3.11528	0
493	-32	1	32.0156	3.11035	0
494	-27	2	27.074	3.06765	0
495	-20	2	20.0998	3.04192	0
496	-14	3	14.3178	2.9305	0
497	-8	3	8.544	2.78282	0
498	-2	4	4.47214	2.03444	0
499	4	4	5.65685	0.785398	0
500	9	5	10.2956	0.507099	0
501	15	5	15.8114	0.321751	0
502	21	6	21.8403	0.2783	0
503	26	7	26.9258	0.262995	0
504	32	7	32.7567	0.215358	0
505	38	8	38.833	0.207496	0
506	45	8	45.7056	0.17594	0
507	51	9	51.788	0.174672	0
508	56	9	56.7186	0.159352	0
509	62	10	62.8013	0.159913	0
510	68	11	68.884	0.160375	0
SourceAmp:	510	MinSinkAmp:	498	MinMagnitude:	4.47214

