Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2348	-226	2358.85	-3.04564	0
100	-2248	-208	2257.6	-3.04933	0
200	-1670	-149	1676.63	-3.05261	0
300	-1054	-89	1057.75	-3.05735	0
400	-433	-29	433.97	-3.07472	0
500	181	29	183.308	0.158871	0
600	800	86	804.609	0.107089	0
700	1421	141	1427.98	0.0989022	0
800	2042	196	2051.38	0.0956912	0
900	2657	252	2668.92	0.0945609	0
1000	3275	308	3289.45	0.09377	0
SourceAmp:	469	MinSinkAmp:	500	MinMagnitude:	183.308

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-426	-29	426.986	-3.07362	0
410	-370	-23	370.714	-3.07951	0
420	-309	-17	309.467	-3.08663	0
430	-247	-11	247.245	-3.09709	0
440	-185	-5	185.068	-3.11457	0
450	-125	1	125.004	3.13359	0
460	-65	6	65.2763	3.04955	0
470	-3	12	12.3693	1.81577	0
480	59	18	61.6847	0.296115	0
490	120	24	122.376	0.197396	0
500	181	29	183.308	0.158871	0
510	241	35	243.528	0.14422	0
520	303	41	305.761	0.134497	0
530	366	46	368.879	0.125027	0
540	427	52	430.155	0.121183	0
550	489	58	492.428	0.118058	0
560	552	63	555.583	0.113639	0
570	613	69	616.871	0.112089	0
580	674	75	678.16	0.11082	0
590	736	80	740.335	0.108271	0
600	800	86	804.609	0.107089	0
SourceAmp:	469	MinSinkAmp:	470	MinMagnitude:	12.3693

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-63	6	63.2851	3.04664	0
461	-59	7	59.4138	3.0235	0
462	-53	7	53.4603	3.01028	0
463	-47	8	47.676	2.973	0
464	-39	9	40.025	2.91479	0
465	-32	9	33.2415	2.86743	0
466	-26	10	27.8568	2.77442	0
467	-20	11	22.8254	2.63875	0
468	-15	11	18.6011	2.50884	0
469	-8	12	14.4222	2.1588	0
470	-2	12	12.1655	1.73595	0
471	4	13	13.6015	1.2723	0
472	10	14	17.2047	0.950547	0
473	17	14	22.0227	0.688924	0
474	23	15	27.4591	0.577902	0
475	29	15	32.6497	0.477345	0
476	35	16	38.4838	0.428778	0
477	41	16	44.0114	0.372068	0
478	47	17	49.98	0.347062	0
479	53	17	55.6597	0.310387	0
480	60	18	62.6418	0.291457	0
SourceAmp:	469	MinSinkAmp:	470	MinMagnitude:	12.1655

