Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2375	-241	2387.2	-3.04047	0
100	-2319	-228	2330.18	-3.04359	0
200	-1794	-181	1803.11	-3.04104	0
300	-1197	-124	1203.41	-3.03837	0
400	-593	-67	596.773	-3.02908	0
500	4	-9	9.84886	-1.15257	0
600	604	45	605.674	0.0743659	0
700	1206	99	1210.06	0.0819059	0
800	1807	153	1813.47	0.0844693	0
900	2407	209	2416.06	0.0866128	0
1000	3009	267	3020.82	0.088502	0
SourceAmp:	501	MinSinkAmp:	500	MinMagnitude:	9.84886

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-587	-66	590.699	-3.02963	0
410	-532	-61	535.486	-3.02743	0
420	-473	-55	476.187	-3.02583	0
430	-413	-49	415.897	-3.0235	0
440	-352	-43	354.617	-3.02004	0
450	-292	-38	294.462	-3.01218	0
460	-235	-32	237.169	-3.00625	0
470	-174	-26	175.932	-2.99326	0
480	-115	-21	116.902	-2.96097	0
490	-53	-15	55.0818	-2.86579	0
500	5	-9	10.2956	-1.0637	0
510	65	-4	65.123	-0.061461	0
520	126	2	126.016	0.0158717	0
530	186	7	186.132	0.0376167	0
540	246	13	246.343	0.0527964	0
550	304	18	304.532	0.0591415	0
560	364	23	364.726	0.0631029	0
570	425	29	425.988	0.0681297	0
580	484	34	485.193	0.0701327	0
590	544	40	545.469	0.0733973	0
600	605	45	606.671	0.0742435	0
SourceAmp:	501	MinSinkAmp:	500	MinMagnitude:	10.2956

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-52	-15	54.1202	-2.86075	0
491	-47	-14	49.0408	-2.85209	0
492	-42	-14	44.2719	-2.81984	0
493	-36	-13	38.2753	-2.79505	0
494	-30	-13	32.6956	-2.73268	0
495	-24	-12	26.8328	-2.67795	0
496	-17	-12	20.8087	-2.52693	0
497	-11	-11	15.5563	-2.35619	0
498	-5	-10	11.1803	-2.03444	0
499	1	-10	10.0499	-1.47113	0
500	6	-9	10.8167	-0.982794	0
501	11	-9	14.2127	-0.68573	0
502	18	-8	19.6977	-0.418224	0
503	24	-8	25.2982	-0.321751	0
504	30	-7	30.8058	-0.229232	0
505	36	-7	36.6742	-0.192048	0
506	42	-6	42.4264	-0.141897	0
507	48	-6	48.3735	-0.124355	0
508	53	-5	53.2353	-0.0940612	0
509	60	-5	60.208	-0.0831412	0
510	66	-4	66.1211	-0.060532	0
SourceAmp:	501	MinSinkAmp:	499	MinMagnitude:	10.0499

