Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2358	-237	2369.88	-3.04142	0
100	-2236	-222	2246.99	-3.04263	0
200	-1650	-174	1659.15	-3.03653	0
300	-1036	-120	1042.93	-3.02628	0
400	-419	-63	423.71	-2.99235	0
500	191	-7	191.128	-0.0366328	0
600	804	47	805.373	0.0583913	0
700	1422	102	1425.65	0.0716073	0
800	2038	158	2044.12	0.0773722	0
900	2652	216	2660.78	0.0812686	0
1000	3265	280	3276.98	0.0855487	0
SourceAmp:	495	MinSinkAmp:	500	MinMagnitude:	191.128

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-412	-63	416.789	-2.98986	0
410	-357	-58	361.681	-2.98053	0
420	-296	-52	300.533	-2.96769	0
430	-237	-46	241.423	-2.94988	0
440	-175	-41	179.739	-2.91146	0
450	-114	-35	119.252	-2.84371	0
460	-53	-29	60.4152	-2.64092	0
470	8	-23	24.3516	-1.23606	0
480	69	-18	71.3092	-0.255182	0
490	131	-13	131.643	-0.0989128	0
500	192	-7	192.128	-0.0364422	0
510	253	-2	253.008	-0.00790497	0
520	312	4	312.026	0.0128198	0
530	375	9	375.108	0.0239954	0
540	435	15	435.259	0.0344691	0
550	497	20	497.402	0.0402197	0
560	559	26	559.604	0.0464781	0
570	620	31	620.775	0.0499584	0
580	681	36	681.951	0.0528143	0
590	742	42	743.188	0.0565434	0
600	805	48	806.43	0.0595568	0
SourceAmp:	495	MinSinkAmp:	470	MinMagnitude:	24.3516

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-51	-29	58.6686	-2.62456	0
461	-46	-29	54.3783	-2.57909	0
462	-40	-28	48.8262	-2.53087	0
463	-34	-27	43.4166	-2.47045	0
464	-27	-26	37.4833	-2.37506	0
465	-21	-26	33.4215	-2.25021	0
466	-15	-25	29.1548	-2.11122	0
467	-8	-24	25.2982	-1.89255	0
468	-3	-24	24.1868	-1.69515	0
469	3	-23	23.1948	-1.44109	0
470	9	-23	24.6982	-1.19781	0
471	15	-22	26.6271	-0.972377	0
472	20	-22	29.7321	-0.832981	0
473	26	-21	33.4215	-0.679414	0
474	32	-21	38.2753	-0.580756	0
475	39	-20	43.8292	-0.473851	0
476	44	-20	48.3322	-0.426627	0
477	50	-19	53.4883	-0.363147	0
478	57	-19	60.0833	-0.321751	0
479	63	-18	65.521	-0.2783	0
480	70	-18	72.2772	-0.25169	0
SourceAmp:	495	MinSinkAmp:	469	MinMagnitude:	23.1948

