Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2349	-234	2360.63	-3.0423	0
100	-2250	-218	2260.54	-3.04501	0
200	-1680	-164	1687.99	-3.04428	0
300	-1068	-105	1073.15	-3.04359	0
400	-453	-45	455.23	-3.04258	0
500	157	13	157.537	0.0826141	0
600	772	70	775.167	0.0904263	0
700	1389	126	1394.7	0.0904651	0
800	2005	182	2013.24	0.090525	0
900	2617	239	2627.89	0.0910733	0
1000	3232	299	3245.8	0.0922498	0
SourceAmp:	506	MinSinkAmp:	500	MinMagnitude:	157.537

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-447	-45	449.259	-3.04126	0
410	-390	-40	392.046	-3.03939	0
420	-330	-34	331.747	-3.03892	0
430	-270	-28	271.448	-3.03826	0
440	-209	-22	210.155	-3.03672	0
450	-148	-16	148.862	-3.0339	0
460	-87	-10	87.5728	-3.02715	0
470	-25	-4	25.318	-2.98294	0
480	36	2	36.0555	0.0554985	0
490	97	8	97.3293	0.082288	0
500	158	14	158.619	0.0883768	0
510	220	20	220.907	0.0906599	0
520	280	25	281.114	0.0890496	0
530	342	31	343.402	0.0903962	0
540	402	36	403.609	0.089314	0
550	464	42	465.897	0.0902712	0
560	526	48	528.186	0.0910027	0
570	587	54	589.479	0.091735	0
580	648	59	650.68	0.090799	0
590	710	65	712.969	0.0912948	0
600	773	70	776.163	0.09031	0
SourceAmp:	506	MinSinkAmp:	470	MinMagnitude:	25.318

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-86	-10	86.5794	-3.02583	0
461	-81	-9	81.4985	-3.03094	0
462	-75	-9	75.5381	-3.02216	0
463	-68	-8	68.469	-3.02448	0
464	-61	-7	61.4003	-3.02734	0
465	-55	-6	55.3263	-3.03293	0
466	-49	-6	49.366	-3.01975	0
467	-43	-5	43.2897	-3.02583	0
468	-37	-5	37.3363	-3.00727	0
469	-31	-4	31.257	-3.01327	0
470	-25	-4	25.318	-2.98294	0
471	-19	-3	19.2354	-2.98499	0
472	-12	-2	12.1655	-2.97644	0
473	-6	-2	6.32456	-2.81984	0
474	0	-1	1	-1.5708	0
475	6	-1	6.08276	-0.165149	0
476	11	0	11	0	0
477	17	0	17	0	0
478	23	1	23.0217	0.0434509	0
479	29	2	29.0689	0.0688565	0
480	35	2	35.0571	0.0570808	0
SourceAmp:	506	MinSinkAmp:	474	MinMagnitude:	1

