Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2368	-235	2379.63	-3.04268	0
100	-2270	-218	2280.44	-3.04585	0
200	-1691	-165	1699.03	-3.04433	0
300	-1077	-107	1082.3	-3.04257	0
400	-461	-48	463.492	-3.03785	0
500	150	9	150.27	0.0599282	0
600	765	65	767.756	0.0847637	0
700	1383	120	1388.2	0.0865511	0
800	1999	176	2006.73	0.0878176	0
900	2611	233	2621.38	0.0890021	0
1000	3225	293	3238.28	0.090604	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	150.27

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-454	-48	456.53	-3.03626	0
410	-398	-42	400.21	-3.03645	0
420	-337	-36	338.917	-3.03517	0
430	-277	-30	278.62	-3.03371	0
440	-215	-24	216.335	-3.03042	0
450	-154	-19	155.168	-3.01884	0
460	-94	-13	94.8947	-3.00417	0
470	-33	-7	33.7343	-2.93257	0
480	29	-1	29.0172	-0.0344691	0
490	90	4	90.0888	0.0444152	0
500	151	10	151.331	0.0661286	0
510	212	15	212.53	0.070637	0
520	272	21	272.809	0.077053	0
530	334	26	335.01	0.0776876	0
540	395	32	396.294	0.0808361	0
550	457	37	458.495	0.0807866	0
560	519	43	520.778	0.0826628	0
570	581	49	583.063	0.0841382	0
580	641	54	643.271	0.0840449	0
590	703	60	705.556	0.0851422	0
600	766	65	768.753	0.0846536	0
SourceAmp:	500	MinSinkAmp:	480	MinMagnitude:	29.0172

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-31	-7	31.7805	-2.91951	0
471	-26	-7	26.9258	-2.8786	0
472	-20	-6	20.8806	-2.85014	0
473	-14	-5	14.8661	-2.79857	0
474	-8	-5	9.43398	-2.58299	0
475	-1	-4	4.12311	-1.81577	0
476	4	-4	5.65685	-0.785398	0
477	10	-3	10.4403	-0.291457	0
478	16	-3	16.2788	-0.185348	0
479	22	-2	22.0907	-0.0906599	0
480	29	-1	29.0172	-0.0344691	0
481	35	-1	35.0143	-0.0285637	0
482	41	0	41	0	0
483	47	0	47	0	0
484	52	1	52.0096	0.0192284	0
485	59	2	59.0339	0.0338853	0
486	65	2	65.0308	0.0307595	0
487	71	3	71.0634	0.0422284	0
488	77	3	77.0584	0.0389413	0
489	84	4	84.0952	0.0475831	0
490	90	4	90.0888	0.0444152	0
SourceAmp:	500	MinSinkAmp:	475	MinMagnitude:	4.12311

