OffsetValue	AccumulatedValue	Overflow
-300	-128675
-200	-47293
-100	49685
0	150434
100	251233
200	349129
300	433211

-100	49487
-90	60990
-80	70605
-70	78547
-60	90712
-50	100167
-40	108275
-30	120578
-20	129943
-10	137684
0	150422
10	163128
20	170835
30	180214
40	192483
50	200613
60	210048
70	222297
80	230239
90	239815
100	251232

10	163064
11	164432
12	165613
13	166821
14	168141
15	169409
16	166650
17	167689
18	168715
19	169792
20	170808
21	171877
22	172890
23	173927
24	174176
25	175150
26	176150
27	177162
28	178181
29	179145
30	180176
GNDAccumulatedData	167236	MinAccumulatedData	166821	MinDCOffsetValue	13
