Amp	Real	Quad	Magnitude	Phase	Overflow
0	320	-254	408.554	-0.670918	0
100	653	-156	671.375	-0.234502	0
200	1287	-288	1318.83	-0.220149	0
300	1861	-269	1880.34	-0.143552	0
400	2405	-171	2411.07	-0.0709824	0
500	2943	-6	2943.01	-0.00203873	0
600	3484	167	3488	0.0478967	0
700	4043	316	4055.33	0.0780012	0
800	4688	345	4700.68	0.0734597	0
900	5383	289	5390.75	0.053636	0
1000	6149	180	6151.63	0.0292647	0
SourceAmp:	18	MinSinkAmp:	0	MinMagnitude:	408.554

Amp	Real	Quad	Magnitude	Phase	Overflow
0	152	-85	174.152	-0.509887	0
10	56	-1	56.0089	-0.0178552	0
20	121	-19	122.483	-0.155753	0
30	185	-37	188.664	-0.197396	0
40	250	-54	255.766	-0.212732	0
50	319	-72	327.024	-0.221986	0
60	382	-89	392.231	-0.228901	0
70	448	-107	460.601	-0.234447	0
80	516	-125	530.925	-0.23767	0
90	582	-142	599.073	-0.239311	0
100	647	-159	666.251	-0.240974	0
110	713	-176	734.401	-0.242006	0
120	781	-193	804.494	-0.242265	0
130	847	-210	872.645	-0.243033	0
140	911	-226	938.614	-0.24317	0
150	979	-243	1008.71	-0.243296	0
160	1045	-259	1076.62	-0.242951	0
170	1109	-274	1142.35	-0.242219	0
180	1174	-290	1209.29	-0.242171	0
190	1238	-305	1275.02	-0.241555	0
200	1300	-319	1338.57	-0.24063	0
SourceAmp:	18	MinSinkAmp:	10	MinMagnitude:	56.0089

Amp	Real	Quad	Magnitude	Phase	Overflow
0	54	-30	61.7738	-0.507099	0
1	-1	15	15.0333	1.63736	0
2	5	13	13.9284	1.20362	0
3	12	11	16.2788	0.741947	0
4	18	10	20.5913	0.507099	0
5	24	8	25.2982	0.321751	0
6	31	6	31.5753	0.191184	0
7	37	4	37.2156	0.10769	0
8	43	2	43.0465	0.0464781	0
9	49	1	49.0102	0.0204053	0
10	56	-1	56.0089	-0.0178552	0
11	62	-3	62.0725	-0.0483494	0
12	68	-4	68.1175	-0.0587558	0
13	74	-6	74.2428	-0.0809041	0
14	81	-8	81.3941	-0.0984462	0
15	87	-10	87.5728	-0.11444	0
16	96	-12	96.7471	-0.124355	0
17	103	-14	103.947	-0.135094	0
18	109	-16	110.168	-0.145748	0
19	116	-18	117.388	-0.153945	0
20	121	-19	122.483	-0.155753	0
SourceAmp:	18	MinSinkAmp:	2	MinMagnitude:	13.9284

