Amp	Real	Quad	Magnitude	Phase	Overflow
0	261	-260	368.403	-0.783479	0
100	569	-156	589.997	-0.26759	0
200	1193	-302	1230.63	-0.247935	0
300	1755	-303	1780.96	-0.170964	0
400	2283	-188	2290.73	-0.0821624	0
500	2810	-30	2810.16	-0.0106758	0
600	3336	135	3338.73	0.0404456	0
700	3871	306	3883.08	0.0788853	0
800	4452	385	4468.62	0.0862634	0
900	5114	336	5125.03	0.0656077	0
1000	5844	232	5848.6	0.039678	0
SourceAmp:	1	MinSinkAmp:	0	MinMagnitude:	368.403

Amp	Real	Quad	Magnitude	Phase	Overflow
0	70	-74	101.863	-0.813169	0
10	-3	-6	6.7082	-2.03444	0
20	58	-23	62.3939	-0.37753	0
30	120	-40	126.491	-0.321751	0
40	184	-57	192.627	-0.300407	0
50	249	-74	259.763	-0.288876	0
60	310	-90	322.8	-0.282555	0
70	374	-108	389.281	-0.281123	0
80	439	-125	456.449	-0.277397	0
90	502	-141	521.426	-0.273821	0
100	567	-158	588.603	-0.271765	0
110	630	-174	653.587	-0.269473	0
120	695	-191	720.768	-0.268199	0
130	758	-207	785.756	-0.266587	0
140	820	-222	849.52	-0.264394	0
150	886	-238	917.409	-0.262428	0
160	950	-254	983.37	-0.261257	0
170	1012	-269	1047.14	-0.259803	0
180	1076	-284	1112.85	-0.258056	0
190	1137	-299	1175.66	-0.257151	0
200	1198	-312	1237.96	-0.254775	0
SourceAmp:	1	MinSinkAmp:	10	MinMagnitude:	6.7082

Amp	Real	Quad	Magnitude	Phase	Overflow
0	26	-64	69.0797	-1.18491	0
1	-57	9	57.7062	2.98499	0
2	-52	7	52.469	3.00778	0
3	-45	6	45.3982	3.00904	0
4	-40	4	40.1995	3.04192	0
5	-34	2	34.0588	3.08284	0
6	-28	1	28.0179	3.10589	0
7	-21	-1	21.0238	-3.09401	0
8	-16	-3	16.2788	-2.95624	0
9	-9	-4	9.84886	-2.72337	0
10	-3	-6	6.7082	-2.03444	0
11	3	-8	8.544	-1.21203	0
12	8	-9	12.0416	-0.844154	0
13	15	-11	18.6011	-0.632749	0
14	21	-13	24.6982	-0.554307	0
15	27	-14	30.4138	-0.478352	0
16	35	-17	38.9102	-0.452154	0
17	41	-18	44.7772	-0.413689	0
18	48	-20	52	-0.394791	0
19	54	-22	58.3095	-0.386876	0
20	60	-23	64.2573	-0.366057	0
SourceAmp:	1	MinSinkAmp:	10	MinMagnitude:	6.7082

