Amp	Real	Quad	Magnitude	Phase	Overflow
0	216	-294	364.818	-0.937163	0
100	514	-149	535.161	-0.28215	0
200	1143	-293	1179.96	-0.25094	0
300	1708	-293	1732.95	-0.169892	0
400	2243	-219	2253.67	-0.0973286	0
500	2765	-60	2765.65	-0.0216964	0
600	3290	108	3291.77	0.032815	0
700	3820	280	3830.25	0.0731676	0
800	4418	341	4431.14	0.0770315	0
900	5062	335	5073.07	0.066083	0
1000	5795	235	5799.76	0.04053	0
SourceAmp:	2	MinSinkAmp:	0	MinMagnitude:	364.818

Amp	Real	Quad	Magnitude	Phase	Overflow
0	12	-94	94.7629	-1.44382	0
10	-60	3	60.075	3.09163	0
20	1	-14	14.0357	-1.49949	0
30	64	-31	71.1126	-0.45107	0
40	127	-48	135.768	-0.361357	0
50	190	-66	201.137	-0.334329	0
60	253	-83	266.267	-0.317	0
70	317	-100	332.399	-0.305577	0
80	383	-117	400.472	-0.296479	0
90	447	-135	466.941	-0.293303	0
100	511	-151	532.843	-0.287322	0
110	576	-168	600	-0.283794	0
120	640	-185	666.202	-0.281392	0
130	704	-201	732.132	-0.278112	0
140	769	-218	799.303	-0.276237	0
150	834	-234	866.206	-0.273542	0
160	898	-250	932.15	-0.271521	0
170	962	-266	998.098	-0.269767	0
180	1026	-281	1063.78	-0.267324	0
190	1088	-296	1127.55	-0.26563	0
200	1152	-311	1193.24	-0.263679	0
SourceAmp:	2	MinSinkAmp:	20	MinMagnitude:	14.0357

Amp	Real	Quad	Magnitude	Phase	Overflow
10	2	-45	45.0444	-1.52638	0
11	-54	1	54.0093	3.12308	0
12	-49	0	49	3.14159	0
13	-42	-2	42.0476	-3.09401	0
14	-36	-4	36.2215	-3.03094	0
15	-30	-5	30.4138	-2.97644	0
16	-23	-7	24.0416	-2.84615	0
17	-17	-9	19.2354	-2.65469	0
18	-11	-11	15.5563	-2.35619	0
19	-4	-13	13.6015	-1.8693	0
20	2	-14	14.1421	-1.4289	0
21	8	-16	17.8885	-1.10715	0
22	14	-18	22.8035	-0.909753	0
23	20	-19	27.5862	-0.759763	0
24	27	-21	34.2053	-0.661043	0
25	34	-23	41.0488	-0.594759	0
26	40	-25	47.1699	-0.558599	0
27	47	-27	54.2033	-0.521434	0
28	53	-28	59.9416	-0.486032	0
29	59	-30	66.1891	-0.470404	0
30	65	-32	72.45	-0.457475	0
SourceAmp:	2	MinSinkAmp:	19	MinMagnitude:	13.6015

