Amp	Real	Quad	Magnitude	Phase	Overflow
0	303	-319	439.966	-0.811116	0
100	561	-148	580.194	-0.257938	0
200	1182	-264	1211.12	-0.219744	0
300	1756	-243	1772.73	-0.137509	0
400	2312	-205	2321.07	-0.0884365	0
500	2843	-43	2843.33	-0.0151237	0
600	3378	127	3380.39	0.0375785	0
700	3931	272	3940.4	0.0690835	0
800	4570	301	4579.9	0.0657693	0
900	5217	306	5225.97	0.0585873	0
1000	5954	206	5957.56	0.0345848	0
SourceAmp:	16	MinSinkAmp:	0	MinMagnitude:	439.966

Amp	Real	Quad	Magnitude	Phase	Overflow
0	88	-100	133.207	-0.849141	0
10	-14	-2	14.1421	-2.9997	0
20	48	-19	51.6236	-0.376909	0
30	112	-36	117.644	-0.310998	0
40	176	-54	184.098	-0.2977	0
50	240	-71	250.282	-0.28763	0
60	303	-88	315.52	-0.282653	0
70	368	-105	382.687	-0.277941	0
80	435	-123	452.055	-0.275565	0
90	500	-140	519.23	-0.273009	0
100	564	-157	585.444	-0.271495	0
110	629	-174	652.623	-0.269881	0
120	695	-190	720.503	-0.266861	0
130	760	-207	787.686	-0.265918	0
140	824	-223	853.642	-0.2643	0
150	889	-239	920.566	-0.262632	0
160	954	-255	987.492	-0.261189	0
170	1019	-270	1054.16	-0.259014	0
180	1082	-285	1118.91	-0.257551	0
190	1145	-300	1183.65	-0.256249	0
200	1208	-314	1248.14	-0.254306	0
SourceAmp:	16	MinSinkAmp:	10	MinMagnitude:	14.1421

Amp	Real	Quad	Magnitude	Phase	Overflow
0	12	-57	58.2495	-1.3633	0
1	-71	13	72.1803	2.9605	0
2	-64	11	64.9384	2.97138	0
3	-58	10	58.8558	2.97086	0
4	-53	8	53.6004	2.99178	0
5	-46	7	46.5296	2.99058	0
6	-40	5	40.3113	3.01724	0
7	-33	3	33.1361	3.05093	0
8	-27	1	27.0185	3.10457	0
9	-20	-1	20.025	-3.09163	0
10	-14	-3	14.3178	-2.9305	0
11	-7	-4	8.06226	-2.62245	0
12	-2	-6	6.32456	-1.89255	0
13	4	-7	8.06226	-1.05165	0
14	11	-9	14.2127	-0.68573	0
15	17	-11	20.2485	-0.574305	0
16	24	-13	27.2947	-0.496423	0
17	31	-15	34.4384	-0.450661	0
18	37	-16	40.3113	-0.408149	0
19	44	-18	47.5395	-0.388319	0
20	49	-20	52.9245	-0.387524	0
SourceAmp:	16	MinSinkAmp:	12	MinMagnitude:	6.32456

