Amp	Real	Quad	Magnitude	Phase	Overflow
0	225	-274	354.543	-0.883281	0
100	530	-141	548.435	-0.260015	0
200	1162	-288	1197.16	-0.242953	0
300	1728	-300	1753.85	-0.171898	0
400	2262	-223	2272.97	-0.0982678	0
500	2786	-65	2786.76	-0.0233267	0
600	3313	101	3314.54	0.0304765	0
700	3844	271	3853.54	0.070383	0
800	4436	340	4449.01	0.0764961	0
900	5079	328	5089.58	0.0644901	0
1000	5803	229	5807.52	0.0394419	0
SourceAmp:	12	MinSinkAmp:	0	MinMagnitude:	354.543

Amp	Real	Quad	Magnitude	Phase	Overflow
0	30	-78	83.5703	-1.20362	0
10	-50	13	51.6624	2.88722	0
20	12	-4	12.6491	-0.321751	0
30	75	-21	77.8845	-0.273009	0
40	138	-38	143.136	-0.268703	0
50	202	-55	209.354	-0.265833	0
60	264	-72	273.642	-0.266252	0
70	329	-89	340.825	-0.264193	0
80	395	-106	408.976	-0.262177	0
90	460	-123	476.161	-0.261279	0
100	523	-140	541.414	-0.261554	0
110	587	-157	607.633	-0.261344	0
120	652	-173	674.561	-0.259361	0
130	717	-190	741.747	-0.259039	0
140	781	-206	807.711	-0.257891	0
150	846	-222	874.643	-0.256625	0
160	910	-238	940.608	-0.255809	0
170	975	-254	1007.54	-0.254848	0
180	1038	-269	1072.29	-0.253574	0
190	1101	-284	1137.04	-0.252444	0
200	1163	-299	1200.82	-0.251644	0
SourceAmp:	12	MinSinkAmp:	20	MinMagnitude:	12.6491

Amp	Real	Quad	Magnitude	Phase	Overflow
10	-1	-23	23.0217	-1.61425	0
11	-44	12	45.607	2.87534	0
12	-38	10	39.2938	2.88427	0
13	-32	8	32.9848	2.89661	0
14	-26	7	26.9258	2.8786	0
15	-19	5	19.6469	2.88427	0
16	-13	3	13.3417	2.91479	0
17	-6	1	6.08276	2.97644	0
18	0	0	0	0	0
19	7	-2	7.28011	-0.2783	0
20	12	-4	12.6491	-0.321751	0
21	18	-6	18.9737	-0.321751	0
22	25	-7	25.9615	-0.273009	0
23	31	-9	32.28	-0.282555	0
24	38	-11	39.5601	-0.281772	0
25	44	-13	45.8803	-0.287281	0
26	50	-14	51.923	-0.273009	0
27	57	-16	59.203	-0.273659	0
28	62	-17	64.2884	-0.267616	0
29	69	-19	71.5681	-0.268703	0
30	75	-21	77.8845	-0.273009	0
SourceAmp:	12	MinSinkAmp:	18	MinMagnitude:	0

