Amp	Real	Quad	Magnitude	Phase	Overflow
0	14672	-8783	17100	-0.539407	1
100	-31702	-15742	35395.3	-2.6807	1
200	-30454	-15888	34349.3	-2.66073	1
300	-29835	-15854	33785.7	-2.65315	1
400	-29322	-15797	33306.5	-2.64743	1
500	-29007	-15672	32970	-2.64624	1
600	-28800	-15518	32714.6	-2.64737	1
700	-28569	-15371	32441.6	-2.64799	1
800	-28428	-15202	32237.4	-2.65053	1
900	-28261	-15044	32015.7	-2.65242	1
1000	-28134	-14880	31826.7	-2.6551	1
SourceAmp:	16	MinSinkAmp:	0	MinMagnitude:	17100

Amp	Real	Quad	Magnitude	Phase	Overflow
0	4020	-2828	4915.08	-0.613059	1
10	32126	-15543	35688.4	-0.450615	1
20	32458	-15610	36016.6	-0.448275	1
30	32762	-15668	36315.8	-0.446086	1
40	-32495	-15720	36097.7	-2.69102	1
50	-32236	-15766	35884.9	-2.68672	1
60	-32012	-15803	35700.2	-2.68303	1
70	-31802	-15835	35526.2	-2.67961	1
80	-31606	-15864	35363.9	-2.6764	1
90	-31432	-15888	35219.3	-2.67358	1
100	-31268	-15908	35082.1	-2.67096	1
110	-31120	-15925	34958	-2.66861	1
120	-30978	-15940	34838.5	-2.66637	1
130	-30851	-15953	34731.6	-2.66436	1
140	-30731	-15962	34629.2	-2.66254	1
150	-30619	-15972	34534.4	-2.66079	1
160	-30515	-15978	34445.1	-2.65923	1
170	-30418	-15984	34361.9	-2.65777	1
180	-30326	-15986	34281.5	-2.65647	1
190	-30241	-15989	34207.7	-2.65523	1
200	-30162	-15989	34137.9	-2.65415	1
SourceAmp:	16	MinSinkAmp:	0	MinMagnitude:	4915.08

Amp	Real	Quad	Magnitude	Phase	Overflow
0	26711	-11978	29273.7	-0.421547	1
1	31792	-15452	35348.2	-0.452413	1
2	31831	-15474	35392.9	-0.45249	1
3	31870	-15489	35434.5	-0.45239	1
4	31907	-15498	35471.7	-0.452162	1
5	31947	-15508	35512.1	-0.451923	1
6	31982	-15518	35547.9	-0.451746	1
7	32020	-15525	35585.2	-0.451457	1
8	32058	-15532	35622.4	-0.451168	1
9	32094	-15542	35659.2	-0.450981	1
10	32128	-15550	35693.3	-0.450767	1
11	32164	-15559	35729.6	-0.450555	1
12	32198	-15564	35762.4	-0.450267	1
13	32235	-15570	35798.3	-0.449968	1
14	32267	-15577	35830.2	-0.449755	1
15	32300	-15584	35862.9	-0.449531	1
16	32343	-15593	35905.6	-0.449236	1
17	32378	-15601	35940.6	-0.449014	1
18	32410	-15607	35972	-0.448778	1
19	32443	-15615	36005.2	-0.448581	1
20	32473	-15619	36034	-0.44832	1
SourceAmp:	16	MinSinkAmp:	0	MinMagnitude:	29273.7

