Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2546	-139	2549.79	-3.08705	0
100	-2154	259	2169.52	3.02193	0
200	-1695	323	1725.5	2.95329	0
300	-1134	248	1160.8	2.92629	0
400	-502	116	515.228	2.9145	0
500	160	-25	161.941	-0.154997	0
600	833	-164	848.991	-0.194393	0
700	1505	-300	1534.61	-0.196757	0
800	2168	-428	2209.84	-0.194911	0
900	2799	-538	2850.24	-0.189896	0
1000	3363	-526	3403.89	-0.155151	0
SourceAmp:	507	MinSinkAmp:	500	MinMagnitude:	161.941

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-69	-263	271.901	-1.82737	0
410	-440	107	452.823	2.90304	0
420	-375	93	386.36	2.8985	0
430	-309	78	318.693	2.89433	0
440	-242	64	250.32	2.88305	0
450	-178	50	184.889	2.86775	0
460	-110	35	115.434	2.83354	0
470	-44	20	48.3322	2.71497	0
480	22	6	22.8035	0.266252	0
490	89	-9	89.4539	-0.100781	0
500	156	-23	157.686	-0.146381	0
510	223	-37	226.049	-0.164421	0
520	290	-51	294.45	-0.174082	0
530	357	-66	363.05	-0.18281	0
540	423	-80	430.499	-0.186918	0
550	490	-94	498.935	-0.189534	0
560	558	-108	568.356	-0.191184	0
570	626	-123	637.969	-0.194014	0
580	691	-137	704.45	-0.195725	0
590	759	-151	773.875	-0.196382	0
600	829	-165	845.261	-0.196467	0
SourceAmp:	507	MinSinkAmp:	480	MinMagnitude:	22.8035

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-32	14	34.9285	2.72918	0
471	-36	18	40.2492	2.67795	0
472	-29	16	33.121	2.63743	0
473	-22	15	26.6271	2.54317	0
474	-16	13	20.6155	2.45928	0
475	-9	12	15	2.2143	0
476	-3	11	11.4018	1.83705	0
477	3	10	10.4403	1.27934	0
478	9	8	12.0416	0.726642	0
479	16	7	17.4642	0.41241	0
480	22	6	22.8035	0.266252	0
481	29	5	29.4279	0.170735	0
482	35	3	35.1283	0.0855053	0
483	42	2	42.0476	0.0475831	0
484	48	1	48.0104	0.0208303	0
485	55	-1	55.0091	-0.0181798	0
486	62	-3	62.0725	-0.0483494	0
487	68	-4	68.1175	-0.0587558	0
488	76	-6	76.2365	-0.078784	0
489	82	-7	82.2982	-0.0851594	0
490	89	-9	89.4539	-0.100781	0
SourceAmp:	507	MinSinkAmp:	477	MinMagnitude:	10.4403

