Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2519	-140	2522.89	-3.08607	0
100	-2134	284	2152.81	3.00929	0
200	-1673	346	1708.4	2.93765	0
300	-1099	247	1126.41	2.92052	0
400	-463	111	476.12	2.90629	0
500	201	-30	203.226	-0.14816	0
600	870	-169	886.262	-0.191863	0
700	1542	-305	1571.87	-0.195275	0
800	2206	-433	2248.09	-0.193819	0
900	2838	-543	2889.48	-0.189047	0
1000	3395	-530	3436.12	-0.154862	0
SourceAmp:	499	MinSinkAmp:	500	MinMagnitude:	203.226

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-15	-282	282.399	-1.62394	0
410	-397	101	409.646	2.89247	0
420	-332	86	342.958	2.88813	0
430	-265	72	274.607	2.8763	0
440	-201	58	209.201	2.86067	0
450	-133	43	139.778	2.82889	0
460	-69	29	74.8465	2.74372	0
470	-2	13	13.1529	1.72345	0
480	64	0	64	0	0
490	130	-15	130.863	-0.114877	0
500	198	-29	200.112	-0.145431	0
510	262	-43	265.505	-0.162672	0
520	329	-57	333.901	-0.171549	0
530	397	-71	403.299	-0.17697	0
540	463	-85	470.738	-0.181564	0
550	530	-99	539.167	-0.184664	0
560	598	-114	608.769	-0.188375	0
570	666	-128	678.189	-0.189877	0
580	731	-142	744.664	-0.191865	0
590	799	-156	814.087	-0.192818	0
600	868	-170	884.491	-0.193404	0
SourceAmp:	499	MinSinkAmp:	470	MinMagnitude:	13.1529

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-53	20	56.648	2.78076	0
461	-61	27	66.7083	2.72489	0
462	-55	26	60.8358	2.7	0
463	-48	24	53.6656	2.67795	0
464	-41	23	47.0106	2.63036	0
465	-34	21	39.9625	2.5883	0
466	-28	20	34.4093	2.52134	0
467	-21	19	28.3196	2.40615	0
468	-16	17	23.3452	2.3259	0
469	-9	16	18.3576	2.08319	0
470	-2	14	14.1421	1.71269	0
471	5	13	13.9284	1.20362	0
472	12	11	16.2788	0.741947	0
473	18	10	20.5913	0.507099	0
474	25	8	26.2488	0.309703	0
475	32	6	32.5576	0.185348	0
476	38	5	38.3275	0.130827	0
477	44	4	44.1814	0.0906599	0
478	50	2	50.04	0.0399787	0
479	56	1	56.0089	0.0178552	0
480	64	0	64	0	0
SourceAmp:	499	MinSinkAmp:	471	MinMagnitude:	13.9284

