Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2682	-137	2685.5	-3.09056	0
100	-2239	247	2252.58	3.03172	0
200	-1811	330	1840.82	2.96135	0
300	-1271	258	1296.92	2.94132	0
400	-653	125	664.856	2.95246	0
500	-8	-16	17.8885	-2.03444	0
600	649	-155	667.253	-0.234437	0
700	1307	-291	1339	-0.219074	0
800	1959	-420	2003.52	-0.211198	0
900	2589	-543	2645.33	-0.206737	0
1000	3155	-568	3205.72	-0.178124	0
SourceAmp:	473	MinSinkAmp:	500	MinMagnitude:	17.8885

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-192	-302	357.866	-2.1371	0
410	-592	115	603.066	2.94973	0
420	-529	100	538.369	2.95476	0
430	-464	86	471.903	2.95833	0
440	-398	71	404.283	2.96506	0
450	-335	56	339.648	2.97596	0
460	-271	42	274.235	2.98783	0
470	-204	28	205.913	3.00519	0
480	-139	14	139.703	3.04121	0
490	-75	0	75	3.14159	0
500	-11	-15	18.6011	-2.20355	0
510	54	-28	60.8276	-0.478352	0
520	119	-42	126.194	-0.339293	0
530	185	-56	193.29	-0.293934	0
540	249	-71	258.925	-0.277769	0
550	315	-85	326.267	-0.263564	0
560	382	-99	394.62	-0.253583	0
570	448	-112	461.788	-0.244979	0
580	512	-126	527.276	-0.241299	0
590	577	-141	593.978	-0.23967	0
600	645	-155	663.363	-0.235838	0
SourceAmp:	473	MinSinkAmp:	500	MinMagnitude:	18.6011

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-65	-5	65.192	-3.06482	0
491	-68	-2	68.0294	-3.11219	0
492	-63	-3	63.0714	-3.09401	0
493	-56	-5	56.2228	-3.05254	0
494	-49	-6	49.366	-3.01975	0
495	-43	-8	43.7379	-2.95765	0
496	-35	-9	36.1386	-2.8899	0
497	-28	-11	30.0832	-2.76726	0
498	-22	-12	25.0599	-2.64225	0
499	-16	-13	20.6155	-2.45928	0
500	-11	-14	17.8045	-2.23677	0
501	-5	-15	15.8114	-1.89255	0
502	1	-16	16.0312	-1.50838	0
503	8	-18	19.6977	-1.15257	0
504	15	-19	24.2074	-0.902507	0
505	22	-21	30.4138	-0.762147	0
506	28	-22	35.609	-0.665969	0
507	35	-24	42.4382	-0.601074	0
508	41	-25	48.0208	-0.547562	0
509	47	-27	54.2033	-0.521434	0
510	54	-28	60.8276	-0.478352	0
SourceAmp:	473	MinSinkAmp:	501	MinMagnitude:	15.8114

