Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2657	-124	2659.89	-3.09496	0
100	-2223	240	2235.92	3.03405	0
200	-1775	307	1801.35	2.97033	0
300	-1247	268	1275.47	2.9299	0
400	-635	142	650.683	2.92159	0
500	9	4	9.84886	0.418224	0
600	667	-132	679.936	-0.195377	0
700	1323	-266	1349.48	-0.198413	0
800	1975	-393	2013.72	-0.196422	0
900	2609	-514	2659.15	-0.194519	0
1000	3179	-537	3224.04	-0.167341	0
SourceAmp:	503	MinSinkAmp:	500	MinMagnitude:	9.84886

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-188	-269	328.184	-2.18077	0
410	-575	135	590.635	2.91099	0
420	-513	121	527.077	2.90996	0
430	-448	106	460.369	2.90926	0
440	-382	92	392.922	2.90526	0
450	-317	78	326.455	2.90033	0
460	-254	64	261.939	2.89476	0
470	-190	50	196.469	2.88427	0
480	-125	36	130.081	2.86118	0
490	-59	21	62.6259	2.79964	0
500	5	7	8.60233	0.950547	0
510	71	-8	71.4493	-0.112203	0
520	137	-22	138.755	-0.159225	0
530	202	-36	205.183	-0.176366	0
540	266	-49	270.476	-0.182168	0
550	331	-63	336.942	-0.188083	0
560	397	-77	404.398	-0.191576	0
570	464	-91	472.839	-0.193663	0
580	528	-104	538.145	-0.19448	0
590	596	-118	607.569	-0.195459	0
600	662	-133	675.228	-0.198267	0
SourceAmp:	503	MinSinkAmp:	500	MinMagnitude:	8.60233

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-52	17	54.7083	2.82562	0
491	-52	19	55.3624	2.79128	0
492	-47	18	50.3289	2.77585	0
493	-40	16	43.0813	2.76109	0
494	-33	15	36.2491	2.71497	0
495	-26	13	29.0689	2.67795	0
496	-19	12	22.4722	2.57828	0
497	-13	10	16.4012	2.4859	0
498	-6	9	10.8167	2.1588	0
499	0	8	8	1.5708	0
500	5	7	8.60233	0.950547	0
501	11	6	12.53	0.499347	0
502	18	5	18.6815	0.270947	0
503	24	3	24.1868	0.124355	0
504	30	2	30.0666	0.0665682	0
505	37	1	37.0135	0.0270204	0
506	44	-1	44.0114	-0.0227234	0
507	51	-3	51.0882	-0.0587558	0
508	56	-4	56.1427	-0.0713075	0
509	63	-5	63.1981	-0.0791991	0
510	70	-7	70.3491	-0.0996687	0
SourceAmp:	503	MinSinkAmp:	499	MinMagnitude:	8

