Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2651	-121	2653.76	-3.09598	0
100	-2225	270	2241.32	3.02083	0
200	-1796	352	1830.17	2.94805	0
300	-1256	273	1285.33	2.92757	0
400	-642	141	657.301	2.9254	0
500	-1	2	2.23607	2.03444	0
600	651	-134	664.648	-0.203002	0
700	1308	-269	1335.37	-0.202829	0
800	1963	-399	2003.14	-0.200529	0
900	2602	-525	2654.44	-0.199095	0
1000	3191	-598	3246.55	-0.185253	0
SourceAmp:	513	MinSinkAmp:	500	MinMagnitude:	2.23607

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-193	-276	336.786	-2.18104	0
410	-581	132	595.806	2.91819	0
420	-519	118	532.245	2.91803	0
430	-455	103	466.513	2.91897	0
440	-389	89	399.051	2.91667	0
450	-327	75	335.491	2.91613	0
460	-262	61	269.007	2.91284	0
470	-196	46	201.326	2.91107	0
480	-131	32	134.852	2.90201	0
490	-68	19	70.6045	2.86913	0
500	-4	5	6.40312	2.24554	0
510	61	-9	61.6604	-0.146484	0
520	124	-23	126.115	-0.1834	0
530	189	-37	192.588	-0.193322	0
540	253	-50	257.893	-0.195114	0
550	320	-63	326.143	-0.194389	0
560	385	-77	392.625	-0.197396	0
570	451	-92	460.288	-0.20123	0
580	514	-105	524.615	-0.201508	0
590	580	-119	592.082	-0.202364	0
600	647	-132	660.328	-0.201257	0
SourceAmp:	513	MinSinkAmp:	500	MinMagnitude:	6.40312

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-61	15	62.8172	2.90047	0
491	-61	18	63.6003	2.85465	0
492	-57	17	59.4811	2.85175	0
493	-50	15	52.2015	2.85014	0
494	-44	14	46.1736	2.83354	0
495	-37	12	38.8973	2.82797	0
496	-30	11	31.9531	2.79015	0
497	-23	9	24.6982	2.7686	0
498	-16	8	17.8885	2.67795	0
499	-9	6	10.8167	2.55359	0
500	-4	5	6.40312	2.24554	0
501	3	3	4.24264	0.785398	0
502	9	2	9.21954	0.218669	0
503	16	0	16	0	0
504	23	-1	23.0217	-0.0434509	0
505	30	-3	30.1496	-0.0996687	0
506	37	-4	37.2156	-0.10769	0
507	43	-6	43.4166	-0.13864	0
508	48	-7	48.5077	-0.144812	0
509	55	-8	55.5788	-0.144442	0
510	61	-10	61.8142	-0.162489	0
SourceAmp:	513	MinSinkAmp:	501	MinMagnitude:	4.24264

