Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2570	-144	2574.03	-3.08562	0
100	-2167	262	2182.78	3.02127	0
200	-1715	329	1746.27	2.95206	0
300	-1158	253	1185.32	2.92649	0
400	-526	119	539.293	2.9191	0
500	137	-23	138.917	-0.166332	0
600	809	-164	825.456	-0.200009	0
700	1480	-301	1510.3	-0.200642	0
800	2145	-429	2187.48	-0.197396	0
900	2775	-539	2826.86	-0.191845	0
1000	3342	-525	3382.99	-0.155818	0
SourceAmp:	508	MinSinkAmp:	500	MinMagnitude:	138.917

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-77	-277	287.503	-1.84193	0
410	-462	109	474.684	2.9099	0
420	-397	95	408.208	2.90671	0
430	-331	80	340.53	2.90445	0
440	-263	66	271.155	2.89572	0
450	-200	52	206.649	2.88722	0
460	-134	37	139.014	2.87219	0
470	-66	22	69.5701	2.81984	0
480	1	7	7.07107	1.4289	0
490	67	-8	67.4759	-0.11884	0
500	133	-22	134.807	-0.163929	0
510	200	-36	203.214	-0.178093	0
520	266	-50	270.658	-0.185802	0
530	334	-65	340.266	-0.192208	0
540	400	-79	407.727	-0.194991	0
550	467	-93	476.17	-0.196572	0
560	536	-107	546.576	-0.197037	0
570	604	-122	616.198	-0.199305	0
580	668	-136	681.704	-0.200848	0
590	736	-150	751.13	-0.201051	0
600	805	-165	821.736	-0.202169	0
SourceAmp:	508	MinSinkAmp:	480	MinMagnitude:	7.07107

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-53	15	55.0818	2.86579	0
471	-58	20	61.3514	2.80953	0
472	-52	18	55.0273	2.80835	0
473	-45	17	48.1041	2.78039	0
474	-38	15	40.8534	2.76563	0
475	-32	14	34.9285	2.72918	0
476	-27	13	29.9666	2.69287	0
477	-20	11	22.8254	2.63875	0
478	-13	10	16.4012	2.4859	0
479	-7	8	10.6301	2.28963	0
480	1	7	7.07107	1.4289	0
481	7	6	9.21954	0.708626	0
482	14	4	14.5602	0.2783	0
483	20	3	20.2237	0.14889	0
484	25	2	25.0799	0.07983	0
485	32	0	32	0	0
486	39	-1	39.0128	-0.0256354	0
487	46	-3	46.0977	-0.0651252	0
488	53	-4	53.1507	-0.0753289	0
489	60	-5	60.208	-0.0831412	0
490	67	-7	67.3647	-0.1041	0
SourceAmp:	508	MinSinkAmp:	480	MinMagnitude:	7.07107

